date,irt3m_eacc_t,irt6m_eacc_t,ltirt_eacc_t,ppicag_ea_t,ppicog_ea_t,ppindcog_ea_t,ppidcog_ea_t,ppiing_ea_t,ppinrg_ea_t,hicpov_ea_t,hicpnef_ea_t,hicpg_ea_t,hicpin_ea_t,hicpsv_ea_t,hicpng_ea_t,curr_eacc_t,m1_eacc_t,m2_eacc_t,oilpricex_t,hcpi_yoy_t,hcpi_yoy
1969-01-01,,,,,,,,,,,,,,,,,,,0.0,,
1969-02-01,,,,,,,,,,,,,,,,,,,0.0,,
1969-03-01,,,,,,,,,,,,,,,,,,,0.05697743474254047,,
1969-04-01,,,,,,,,,,,,,,,,,,,-0.02667208524721154,,
1969-05-01,,,,,,,,,,,,,,,,,,,-0.030305349495328926,,
1969-06-01,,,,,,,,,,,,,,,,,,,0.0,,
1969-07-01,,,,,,,,,,,,,,,,,,,0.0,,
1969-08-01,,,,,,,,,,,,,,,,,,,0.0,,
1969-09-01,,,,,,,,,,,,,,,,,,,0.0,,
1969-10-01,,,,,,,,,,,,,,,,,,,0.0,,
1969-11-01,,,,,,,,,,,,,,,,,,,0.0,,
1969-12-01,,,,,,,,,,,,,,,,,,,0.0,,
1970-01-01,,,,,,,,,,,,,,,,,,,0.0,,
1970-02-01,,,,,,,,,,,,,,,,,,,0.0,,
1970-03-01,,,,,,,,,,,,,,,,,,,0.0,,
1970-04-01,,,,,,,,,,,,,,,,,,,0.0,,
1970-05-01,,,,,,,,,,,,,,,,,,,0.0,,
1970-06-01,,,,,,,,,,,,,,,,,,,0.0,,
1970-07-01,,,,,,,,,,,,,,,,,,,-0.012012156448003575,,
1970-08-01,,,,,,,,,,,,,,,,,,,0.012012156448003575,,
1970-09-01,,,,,,,,,,,,,,,,,,,0.0,,
1970-10-01,,,,,,,,,,,,,,,,,,,0.0,,
1970-11-01,,,,,,,,,,,,,,,,,,,0.0,,
1970-12-01,,,,,,,,,,,,,,,,,,,0.07281235547496756,,
1971-01-01,,,,,,,,,,,,,,,,,,,-0.07281235547496756,,
1971-02-01,,,,,,,,,,,,,,,,,,,0.0,,
1971-03-01,,,,,,,,,,,,,,,,,,,0.0,,
1971-04-01,,,,,,,,,,,,,,,,,,,0.0,,
1971-05-01,,,,,,,,,,,,,,,,,,,0.0,,
1971-06-01,,,,,,,,,,,,,,,,,,,0.0,,
1971-07-01,,,,,,,,,,,,,,,,,,,0.0,,
1971-08-01,,,,,,,,,,,,,,,,,,,0.0,,
1971-09-01,,,,,,,,,,,,,,,,,,,0.0,,
1971-10-01,,,,,,,,,,,,,,,,,,,0.0,,
1971-11-01,,,,,,,,,,,,,,,,,,,0.0,,
1971-12-01,,,,,,,,,,,,,,,,,,,0.0,,
1972-01-01,,,,,,,,,,,,,,,,,,,0.0,,
1972-02-01,,,,,,,,,,,,,,,,,,,0.0,,
1972-03-01,,,,,,,,,,,,,,,,,,,0.0,,
1972-04-01,,,,,,,,,,,,,,,,,,,0.0,,
1972-05-01,,,,,,,,,,,,,,,,,,,0.0,,
1972-06-01,,,,,,,,,,,,,,,,,,,0.0,,
1972-07-01,,,,,,,,,,,,,,,,,,,0.0,,
1972-08-01,,,,,,,,,,,,,,,,,,,0.0,,
1972-09-01,,,,,,,,,,,,,,,,,,,0.0,,
1972-10-01,,,,,,,,,,,,,,,,,,,0.0,,
1972-11-01,,,,,,,,,,,,,,,,,,,0.0,,
1972-12-01,,,,,,,,,,,,,,,,,,,0.0,,
1973-01-01,,,,,,,,,,,,,,,,,,,0.0,,
1973-02-01,,,,,,,,,,,,,,,,,,,0.0,,
1973-03-01,,,,,,,,,,,,,,,,,,,0.0,,
1973-04-01,,,,,,,,,,,,,,,,,,,0.0,,
1973-05-01,,,,,,,,,,,,,,,,,,,0.0,,
1973-06-01,,,,,,,,,,,,,,,,,,,0.0,,
1973-07-01,,,,,,,,,,,,,,,,,,,0.0,,
1973-08-01,,,,,,,,,,,,,,,,,,,0.1911773592517172,,
1973-09-01,,,,,,,,,,,,,,,,,,,-0.1911773592517172,,
1973-10-01,,,,,,,,,,,,,,,,,,,0.0,,
1973-11-01,,,,,,,,,,,,,,,,,,,0.0,,
1973-12-01,,,,,,,,,,,,,,,,,,,0.0,,
1974-01-01,,,,,,,,,,,,,,,,,,,0.8525871289167235,,
1974-02-01,,,,,,,,,,,,,,,,,,,-0.8525871289167235,,
1974-03-01,,,,,,,,,,,,,,,,,,,0.0,,
1974-04-01,,,,,,,,,,,,,,,,,,,0.0,,
1974-05-01,,,,,,,,,,,,,,,,,,,0.0,,
1974-06-01,,,,,,,,,,,,,,,,,,,0.0,,
1974-07-01,,,,,,,,,,,,,,,,,,,0.0,,
1974-08-01,,,,,,,,,,,,,,,,,,,0.0,,
1974-09-01,,,,,,,,,,,,,,,,,,,0.0,,
1974-10-01,,,,,,,,,,,,,,,,,,,0.09881092392078505,,
1974-11-01,,,,,,,,,,,,,,,,,,,-0.09881092392078505,,
1974-12-01,,,,,,,,,,,,,,,,,,,0.0,,
1975-01-01,,,,,,,,,,,,,,,,,,,0.0,,
1975-02-01,,,,,,,,,,,,,,,,,,,0.0,,
1975-03-01,,,,,,,,,,,,,,,,,,,0.0,,
1975-04-01,,,,,,,,,,,,,,,,,,,0.0,,
1975-05-01,,,,,,,,,,,,,,,,,,,0.0,,
1975-06-01,,,,,,,,,,,,,,,,,,,0.0,,
1975-07-01,,,,,,,,,,,,,,,,,,,0.0,,
1975-08-01,,,,,,,,,,,,,,,,,,,0.0,,
1975-09-01,,,,,,,,,,,,,,,,,,,0.0,,
1975-10-01,,,,,,,,,,,,,,,,,,,0.0,,
1975-11-01,,,,,,,,,,,,,,,,,,,0.0,,
1975-12-01,,,,,,,,,,,,,,,,,,,0.0,,
1976-01-01,,,,,,,,,,,,,,,,,,,0.0,,
1976-02-01,,,,,,,,,,,,,,,,,,,0.07506757303342271,,
1976-03-01,,,,,,,,,,,,,,,,,,,-0.0692656504173148,,
1976-04-01,,,,,,,,,,,,,,,,,,,-3.346821936744959e-05,,
1976-05-01,,,,,,,,,,,,,,,,,,,-0.005768454396740452,,
1976-06-01,,,,,,,,,,,,,,,,,,,0.0,,
1976-07-01,,,,,,,,,,,,,,,,,,,0.0,,
1976-08-01,,,,,,,,,,,,,,,,,,,0.0,,
1976-09-01,,,,,,,,,,,,,,,,,,,0.13291493313721015,,
1976-10-01,,,,,,,,,,,,,,,,,,,-0.13291493313721015,,
1976-11-01,,,,,,,,,,,,,,,,,,,0.0,,
1976-12-01,,,,,,,,,,,,,,,,,,,0.0,,
1977-01-01,,,,,,,,,,,,,,,,,,,0.0,,
1977-02-01,,,,,,,,,,,,,,,,,,,0.0,,
1977-03-01,,,,,,,,,,,,,,,,,,,0.0,,
1977-04-01,,,,,,,,,,,,,,,,,,,0.0,,
1977-05-01,,,,,,,,,,,,,,,,,,,0.0,,
1977-06-01,,,,,,,,,,,,,,,,,,,0.0,,
1977-07-01,,,,,,,,,,,,,,,,,,,0.0,,
1977-08-01,,,,,,,,,,,,,,,,,,,0.06611102511206246,,
1977-09-01,,,,,,,,,,,,,,,,,,,-0.06611102511206246,,
1977-10-01,,,,,,,,,,,,,,,,,,,0.0,,
1977-11-01,,,,,,,,,,,,,,,,,,,0.0,,
1977-12-01,,,,,,,,,,,,,,,,,,,0.0,,
1978-01-01,,,,,,,,,,,,,,,,,,,0.0,,
1978-02-01,,,,,,,,,,,,,,,,,,,0.0,,
1978-03-01,,,,,,,,,,,,,,,,,,,0.0,,
1978-04-01,,,,,,,,,,,,,,,,,,,0.0,,
1978-05-01,,,,,,,,,,,,,,,,,,,0.0,,
1978-06-01,,,,,,,,,,,,,,,,,,,0.0,,
1978-07-01,,,,,,,,,,,,,,,,,,,0.0,,
1978-08-01,,,,,,,,,,,,,,,,,,,0.0,,
1978-09-01,,,,,,,,,,,,,,,,,,,0.0,,
1978-10-01,,,,,,,,,,,,,,,,,,,0.0,,
1978-11-01,,,,,,,,,,,,,,,,,,,0.0,,
1978-12-01,,,,,,,,,,,,,,,,,,,0.0,,
1979-01-01,,,,,,,,,,,,,,,,,,,0.0,,
1979-02-01,,,,,,,,,,,,,,,,,,,0.06516963507458096,,
1979-03-01,,,,,,,,,,,,,,,,,,,-0.06516963507458096,,
1979-04-01,,,,,,,,,,,,,,,,,,,0.0,,
1979-05-01,,,,,,,,,,,,,,,,,,,0.13274243794849072,,
1979-06-01,,,,,,,,,,,,,,,,,,,-0.07896604116768646,,
1979-07-01,,,,,,,,,,,,,,,,,,,0.07614902570130422,,
1979-08-01,,,,,,,,,,,,,,,,,,,0.06760555297537518,,
1979-09-01,,,,,,,,,,,,,,,,,,,-0.12477162117505536,,
1979-10-01,,,,,,,,,,,,,,,,,,,-0.05536761157055903,,
1979-11-01,,,,,,,,,,,,,,,,,,,0.049299631786802856,,
1979-12-01,,,,,,,,,,,,,,,,,,,-0.019438489648126556,,
1980-01-01,,,,,,,,,,,,,,,,,,,-0.04725288485054557,,
1980-02-01,,,,,,,,,,,,,,,,,,,0.1296778233085325,,
1980-03-01,,,,,,,,,,,,,,,,,,,-0.10300957622637119,,
1980-04-01,,,,,,,,,,,,,,,,,,,0.01204626509852913,,
1980-05-01,,,,,,,,,,,,,,,,,,,-0.03871451218069044,,
1980-06-01,,,,,,,,,,,,,,,,,,,0.0,,
1980-07-01,,,,,,,,,,,,,,,,,,,0.0,,
1980-08-01,,,,,,,,,,,,,,,,,,,-0.03871451218069044,,
1980-09-01,,,,,,,,,,,,,,,,,,,-0.015352709089585304,,
1980-10-01,,,,,,,,,,,,,,,,,,,0.054067221270275745,,
1980-11-01,,,,,,,,,,,,,,,,,,,0.0,,
1980-12-01,,,,,,,,,,,,,,,,,,,0.027398974188114433,,
1981-01-01,,,,,,,,,,,,,,,,,,,-0.0007307271059531217,,
1981-02-01,,,,,,,,,,,,,,,,,,,-0.02666824708216131,,
1981-03-01,,,,,,,,,,,,,,,,,,,0.0,,
1981-04-01,,,,,,,,,,,,,,,,,,,0.0,,
1981-05-01,,,,,,,,,,,,,,,,,,,0.0,,
1981-06-01,,,,,,,,,,,,,,,,,,,-0.054067221270275745,,
1981-07-01,,,,,,,,,,,,,,,,,,,0.054067221270275745,,
1981-08-01,,,,,,,,,,,,,,,,,,,0.0,,
1981-09-01,,,,,,,,,,,,,,,,,,,0.0,,
1981-10-01,,,,,,,,,,,,,,,,,,,-0.0281708769666964,,
1981-11-01,,,,,,,,,,,,,,,,,,,0.0563417539333928,,
1981-12-01,,,,,,,,,,,,,,,,,,,-0.0563417539333928,,
1982-01-01,,,,,,,,,,,,,,,,,,,-0.0052381851644329736,,
1982-02-01,,,,,,,,,,,,,,,,,,,-0.036639441249481486,,
1982-03-01,,,,,,,,,,,,,,,,,,,-0.03263990605328759,,
1982-04-01,,,,,,,,,,,,,,,,,,,0.2635381094643612,,
1982-05-01,,,,,,,,,,,,,,,,,,,-0.08932888547927309,,
1982-06-01,,,,,,,,,,,,,,,,,,,-0.09574735152453018,,
1982-07-01,,,,,,,,,,,,,,,,,,,-0.0020641582583769136,,
1982-08-01,,,,,,,,,,,,,,,,,,,0.020124180316053675,,
1982-09-01,,,,,,,,,,,,,,,,,,,0.05446564052870295,,
1982-10-01,,,,,,,,,,,,,,,,,,,-0.04689679751897513,,
1982-11-01,,,,,,,,,,,,,,,,,,,-0.045230049789073856,,
1982-12-01,,,,,,,,,,,,,,,,,,,-0.029987467555141922,,
1983-01-01,,,,,,,,,,,,,,,,,,,0.05696532310321656,,
1983-02-01,,,,,,,,,,,,,,,,,,,-0.05767746045377242,,
1983-03-01,,,,,,,,,,,,,,,,,,,0.07002671315307918,,
1983-04-01,,,,,,,,,,,,,,,,,,,0.06475777583357356,,
1983-05-01,,,,,,,,,,,,,,,,,,,-0.0803865336811107,,
1983-06-01,,,,,,,,,,,,,,,,,,,0.052919194118156376,,
1983-07-01,,,,,,,,,,,,,,,,,,,-0.011722972855270797,,
1983-08-01,,,,,,,,,,,,,,,,,,,-0.013201464130434104,,
1983-09-01,,,,,,,,,,,,,,,,,,,-0.033255515217892384,,
1983-10-01,,,,,,,,,,,,,,,,,,,0.0026323201603339896,,
1983-11-01,,,,,,,,,,,,,,,,,,,0.0038360828665595648,,
1983-12-01,,,,,,,,,,,,,,,,,,,-0.0013904141002698545,,
1984-01-01,,,,,,,,,,,,,,,,,,,0.0355847943480736,,
1984-02-01,,,,,,,,,,,,,,,,,,,-6.387072839020291e-05,,
1984-03-01,,,,,,,,,,,,,,,,,,,0.005019798754868798,,
1984-04-01,,,,,,,,,,,,,,,,,,,-0.024888164472618435,,
1984-05-01,,,,,,,,,,,,,,,,,,,0.001453717658415954,,
1984-06-01,,,,,,,,,,,,,,,,,,,-0.015079565304501052,,
1984-07-01,,,,,,,,,,,,,,,,,,,-0.023104015978784975,,
1984-08-01,,,,,,,,,,,,,,,,,,,0.05856168981358145,,
1984-09-01,,,,,,,,,,,,,,,,,,,-0.015088945125286468,,
1984-10-01,,,,,,,,,,,,,,,,,,,-0.020886800385360615,,
1984-11-01,,,,,,,,,,,,,,,,,,,-0.00465746901181241,,
1984-12-01,,,,,,,,,,,,,,,,,,,-0.07634717351633213,,
1985-01-01,,,,,,,,,,,,,,,,,,,0.10811052222678974,,
1985-02-01,,,,,,,,,,,,,,,,,,,0.05332885584220559,,
1985-03-01,,,,,,,,,,,,,,,,,,,-0.026786511598389406,,
1985-04-01,,,,,,,,,,,,,,,,,,,-0.014964327471463701,,
1985-05-01,,,,,,,,,,,,,,,,,,,-0.061780618754363026,,
1985-06-01,,,,,,,,,,,,,,,,,,,0.02437065137957095,,
1985-07-01,,,,,,,,,,,,,,,,,,,0.0243587959710867,,
1985-08-01,,,,,,,,,,,,,,,,,,,0.00863837150629232,,
1985-09-01,,,,,,,,,,,,,,,,,,,0.003589437667420814,,
1985-10-01,,,,,,,,,,,,,,,,,,,0.024147501127952165,,
1985-11-01,,,,,,,,,,,,,,,,,,,-0.0009454246473143968,,
1985-12-01,,,,,,,,,,,,,,,,,,,-0.16594993211373055,,
1986-01-01,,,,,,,,,,,,,,,,,,,-0.047454984472835804,,
1986-02-01,,,,,,,,,,,,,,,,,,,-0.22486317022126512,,
1986-03-01,,,,,,,,,,,,,,,,,,,0.19404227402216678,,
1986-04-01,,,,,,,,,,,,,,,,,,,0.21995265903886096,,
1986-05-01,,,,,,,,,,,,,,,,,,,0.16612430225166275,,
1986-06-01,,,,,,,,,,,,,,,,,,,-0.3209400871378296,,
1986-07-01,,,,,,,,,,,,,,,,,,,-0.014713318859068014,,
1986-08-01,,,,,,,,,,,,,,,,,,,0.4168603507741464,,
1986-09-01,,,,,,,,,,,,,,,,,,,-0.2772486884511851,,
1986-10-01,,,,,,,,,,,,,,,,,,,0.007832706855606997,,
1986-11-01,,,,,,,,,,,,,,,,,,,0.027720091309300532,,
1986-12-01,,,,,,,,,,,,,,,,,,,0.03195031658514402,,
1987-01-01,,,,,,,,,,,,,,,,,,,0.0932687051524943,,
1987-02-01,,,,,,,,,,,,,,,,,,,-0.19997565543300277,,
1987-03-01,,,,,,,,,,,,,,,,,,,0.08327708010786905,,
1987-04-01,,,,,,,,,,,,,,,,,,,-0.0138452643148681,,
1987-05-01,,,,,,,,,,,,,,,,,,,0.022278728729180575,,
1987-06-01,,,,,,,,,,,,,,,,,,,-0.009190355664363992,,
1987-07-01,,,,,,,,,,,,,,,,,,,0.032470207097915704,,
1987-08-01,,,,,,,,,,,,,,,,,,,-0.11580170143707935,,
1987-09-01,,,,,,,,,,,,,,,,,,,0.014354261176493743,,
1987-10-01,,,,,,,,,,,,,,,,,,,0.05394870174274802,,
1987-11-01,,,,,,,,,,,,,,,,,,,-0.06424001835178705,,
1987-12-01,,,,,,,,,,,,,,,,,,,-0.04504561266425133,,
1988-01-01,,,,,,,,,,,,,,,,,,,0.08822012129612089,,
1988-02-01,,,,,,,,,,,,,,,,,,,-0.01857854000772674,,
1988-03-01,,,,,,,,,,,,,,,,,,,-0.00994559103933046,,
1988-04-01,,,,,,,,,,,,,,,,,,,0.13057631902378874,,
1988-05-01,,,,,,,,,,,,,,,,,,,-0.1220943694172818,,
1988-06-01,,,,,,,,,,,,,,,,,,,-0.02872346559824246,,
1988-07-01,,,,,,,,,,,,,,,,,,,-0.010991107318484516,,
1988-08-01,,,,,,,,,,,,,,,,,,,0.06614215865607642,,
1988-09-01,,,,,,,,,,,,,,,,,,,-0.07219325002410804,,
1988-10-01,,,,,,,,,,,,,,,,,,,0.02317048033566982,,
1988-11-01,,,,,,,,,,,,,,,,,,,0.060236006902389505,,
1988-12-01,,,,,,,,,,,,,,,,,,,0.13877445086296092,,
1989-01-01,,,,,,,,,,,,,,,,,,,-0.051314090803337375,,
1989-02-01,,,,,,,,,,,,,,,,,,,-0.1091186289130106,,
1989-03-01,,,,,,,,,,,,,,,,,,,0.09570070337371916,,
1989-04-01,,,,,,,,,,,,,,,,,,,-0.008096481637386521,,
1989-05-01,,,,,,,,,,,,,,,,,,,-0.12792981321361951,,
1989-06-01,,,,,,,,,,,,,,,,,,,0.047745640343331175,,
1989-07-01,,,,,,,,,,,,,,,,,,,-0.016861541523710333,,
1989-08-01,,,,,,,,,,,,,,,,,,,-0.04060243929672058,,
1989-09-01,,,,,,,,,,,,,,,,,,,0.11507691560329425,,
1989-10-01,,,,,,,,,,,,,,,,,,,-0.03121562550080137,,
1989-11-01,,,,,,,,,,,,,,,,,,,-0.038628981367752946,,
1989-12-01,,,,,,,,,,,,,,,,,,,0.07559305411243589,,
1990-01-01,,,,,,,,,,,,,,,,,,,0.009045634232489164,,
1990-02-01,,,,,,,,,,,,,,,,,,,-0.09488115165056854,,
1990-03-01,,,,,,,,,,,,,,,,,,,-0.055699781224368916,,
1990-04-01,,,,,,,,,,,,,,,,,,,-0.014700825303509468,,
1990-05-01,,,,,,,,,,,,,,,,,,,0.07548262174327691,,
1990-06-01,,,,,,,,,,,,,,,,,,,-0.059115453026431286,,
1990-07-01,,,,,,,,,,,,,,,,,,,0.17746266155048307,,
1990-08-01,,,,,,,,,,,,,,,,,,,0.2774517906990419,,
1990-09-01,,,,,,,,,,,,,,,,,,,-0.16220675398228845,,
1990-10-01,,,,,,,,,,,,,,,,,,,-0.15061345754362065,,
1990-11-01,,,,,,,,,,,,,,,,,,,-0.17052060585541762,,
1990-12-01,,,,,,,,,,,,,,,,,,,-0.06054344334516104,,
1991-01-01,,,,,,,,,,,,,,,,,,,0.07581951694310396,,
1991-02-01,,,,,,,,,,,,,,,,,,,-0.10468165280438857,,
1991-03-01,,,,,,,,,,,,,,,,,,,0.16284972031916034,,
1991-04-01,,,,,,,,,,,,,,,,,,,0.08018903623847384,,
1991-05-01,,,,,,,,,,,,,,,,,,,-0.027522435060348016,,
1991-06-01,,,,,,,,,,,,,,,,,,,-0.07027919870654342,,
1991-07-01,,,,,,,,,,,,,,,,,,,0.10934116336258848,,
1991-08-01,,,,,,,,,,,,,,,,,,,-0.04645596882746528,,
1991-09-01,,,,,,,,,,,,,,,,,,,-0.004671923005075573,,
1991-10-01,,,,,,,,,,,,,,,,,,,0.05307508697006735,,
1991-11-01,,,,,,,,,,,,,,,,,,,-0.09423711612943331,,
1991-12-01,,,,,,,,,,,,,,,,,,,-0.1072727568853784,,
1992-01-01,,,,,,,,,,,,,,,,,,,0.1043069153812275,,
1992-02-01,,,,,,,,,,,,,,,,,,,0.04562139897418627,,
1992-03-01,,,,,,,,,,,,,,,,,,,-0.013423314340315073,,
1992-04-01,,,,,,,,,,,,,,,,,,,0.07196859185577065,,
1992-05-01,,,,,,,,,,,,,,,,,,,-0.03394877933485985,,
1992-06-01,,,,,,,,,,,,,,,,,,,0.032430908055577135,,
1992-07-01,,,,,,,,,,,,,,,,,,,-0.09419985783006224,,
1992-08-01,,,,,,,,,,,,,,,,,,,0.008941073736782545,,
1992-09-01,,,,,,,,,,,,,,,,,,,0.04450194255368567,,
1992-10-01,,,,,,,,,,,,,,,,,,,-0.035345061836137504,,
1992-11-01,,,,,,,,,,,,,,,,,,,-0.05425255333575629,,
1992-12-01,,,,,,,,,,,,,,,,,,,0.017017509519513307,,
1993-01-01,,,,,,,,,,,,,,,,,,,0.029798639914008884,,
1993-02-01,,,,,,,,,,,,,,,,,,,0.06725543988381322,,
1993-03-01,,,,,,,,,,,,,,,,,,,-0.03544547894550609,,
1993-04-01,,,,,,,,,,,,,,,,,,,-0.018346232788727157,,
1993-05-01,,,,,,,,,,,,,,,,,,,-0.012622675520358673,,
1993-06-01,,,,,,,,,,,,,,,,,,,-0.028197148991148335,,
1993-07-01,,,,,,,,,,,,,,,,,,,-0.02060560941131584,,
1993-08-01,,,,,,,,,,,,,,,,,,,0.0731891219908487,,
1993-09-01,,,,,,,,,,,,,,,,,,,-0.03584323949595136,,
1993-10-01,,,,,,,,,,,,,,,,,,,0.06326555140278423,,
1993-11-01,,,,,,,,,,,,,,,,,,,-0.11844068283973952,,
1993-12-01,,,,,,,,,,,,,,,,,,,-0.057464567219460694,,
1994-01-01,,,,,,,,,,,,,,,,,,,0.1737229047003126,,
1994-02-01,,,,,,,,,,,,,,,,,,,-0.04798741978826815,,
1994-03-01,,,,,,,,,,,,,,,,,,,0.006623066520604404,,
1994-04-01,,,,,,,,,,,,,,,,,,,0.1190906010279682,,
1994-05-01,,,,,,,,,,,,,,,,,,,-0.023316690645973193,,
1994-06-01,,,,,,,,,,,,,,,,,,,-0.023188041453485297,,
1994-07-01,,,,,,,,,,,,,,,,,,,-0.034472731164016945,,
1994-08-01,,,,,,,,,,,,,,,,,,,-0.09677514009067201,,
1994-09-01,,,,,,,,,,,,,,,,,,,0.015463654871644472,,
1994-10-01,,,,,,,,,,,,,,,,,,,0.0655674678993714,,
1994-11-01,,,,,,,,,,,,,,,,,,,0.00756558509375127,,
1994-12-01,,,,,,,,,,,,,,,,,,,-0.0751133306890015,,
1995-01-01,,,,,,,,,,,,,,,,,,,0.1005657981145891,,
1995-02-01,,,,,,,,,,,,,,,,,,,-0.01765996156779881,,
1995-03-01,,,,,,,,,,,,,,,,,,,-0.02849624357865066,,
1995-04-01,,,,,,,,,,,,,,,,,,,0.06766251875410534,,
1995-05-01,,,,,,,,,,,,,,,,,,,-0.07530529006867104,,
1995-06-01,,,,,,,,,,,,,,,,,,,-0.06264598061978477,,
1995-07-01,,,,,,,,,,,,,,,,,,,0.00647947385474712,,
1995-08-01,,,,,,,,,,,,,,,,,,,0.10406106503491985,,
1995-09-01,,,,,,,,,,,,,,,,,,,-0.03029898423614652,,
1995-10-01,,,,,,,,,,,,,,,,,,,-0.05533372168508377,,
1995-11-01,,,,,,,,,,,,,,,,,,,0.07535179969134598,,
1995-12-01,,,,,,,,,,,,,,,,,,,0.025676351919169615,,
1996-01-01,,,,,,,,,,,,,,,,,,,-0.06516485004664263,,
1996-02-01,,,,,,,,,,,,,,,,,,,0.018452127540838248,,
1996-03-01,,,,,,,,,,,,,,,,,,,0.10339033558469302,,
1996-04-01,,,,,,,,,,,,,,,,,,,-0.014948891623620675,,
1996-05-01,,,,,,,,,,,,,,,,,,,-0.20207252443365942,,
1996-06-01,,,,,,,,,,,,,,,,,,,0.06524380869599877,,
1996-07-01,,,,,,,,,,,,,,,,,,,0.08003672969044784,,
1996-08-01,,,,,,,,,,,,,,,,,,,-0.012085699465146593,,
1996-09-01,,,,,,,,,,,,,,,,,,,0.058837442866586986,,
1996-10-01,,,,,,,,,,,,,,,,,,,-0.05118373359121442,,
1996-11-01,,,,,,,,,,,,,,,,,,,-0.08620163001240666,,
1996-12-01,,,,,,,,,,,,,,,,,,,0.11742939903262073,,
1997-01-01,,,,,,,,,,,,,,,,,,,-0.07716108220863527,,
1997-02-01,,,,,,,,,,,,,,,,,,,-0.11640758467152601,,
1997-03-01,,,,,,,,,,,,,,,,,,,0.06861366716709405,,
1997-04-01,,,,,,,,,,,,,,,,,,,-0.005916280584258082,,
1997-05-01,,,,,,,,,,,,,,,,,,,0.1171736907564438,,
1997-06-01,,,,,,,,,,,,,,,,,,,-0.13780860431371877,,
1997-07-01,,,,,,,,,,,,,,,,,,,0.10676014944614387,,
1997-08-01,,,,,,,,,,,,,,,,,,,-0.008545325294482709,,
1997-09-01,,,,,,,,,,,,,,,,,,,-0.022216500546562656,,
1997-10-01,,,,,,,,,,,,,,,,,,,0.07869998790955623,,
1997-11-01,,,,,,,,,,,,,,,,,,,-0.12428163424700855,,
1997-12-01,,,,,,,,,,,,,,,,,,,-0.043571971772454976,,
1998-01-01,,,,,,,,,,,,,,,,,,,0.004216976081454327,,
1998-02-01,,,,,,,,,,,,,,,,,,,0.052310382549995094,,
1998-03-01,,,,,,,,,,,,,,,,,,,-0.0272734280939404,,
1998-04-01,,,,,,,,,,,,,,,,,,,0.09452796044326872,,
1998-05-01,,,,,,,,,,,,,,,,,,,-0.0658674035676583,,
1998-06-01,,,,,,,,,,,,,,,,,,,-0.045912679839952286,,
1998-07-01,,,,,,,,,,,,,,,,,,,0.1144846817342211,,
1998-08-01,,,,,,,,,,,,,,,,,,,-0.08277367920864842,,
1998-09-01,,,,,,,,,,,,,,,,,,,0.1649363143495921,,
1998-10-01,,,,,,,,,,,,,,,,,,,-0.15062391066561487,,
1998-11-01,,,,,,,,,,,,,,,,,,,-0.0750119306206285,,
1998-12-01,,,,,,,,,,,,,,,,,,,-0.017122855713268326,,
1999-01-01,,,,,,,,,,,,,,,,,,,0.2306070788933483,,
1999-02-01,,,,,,,,,,,,,,,,,,,-0.13788063722208532,,
1999-03-01,,,,,,,,,,,,,,,,,,,0.2369691839666661,,
1999-04-01,,,,,,,,,,,,,,,,,,,-0.03148978547272252,,
1999-05-01,,,,,,,,,,,,,,,,,,,-0.14452373032486188,,
1999-06-01,,,,,,,,,,,,,,,,,,,-0.015513162969825522,,
1999-07-01,,,,,,,,,,,,,,,,,,,0.10712788368841553,,
1999-08-01,,,,,,,,,,,,,,,,,,,-0.05738305518206355,,
1999-09-01,,,,,,,,,,,,,,,,,,,0.05861270550504427,,
1999-10-01,,,,,,,,,,,,,,,,,,,-0.16953695080001863,,
1999-11-01,,,,,,,,,,,,,,,,,,,0.15127988614611887,,
1999-12-01,,,,,,,,,,,,,,,,,,,-0.054463218189929385,,
2000-01-01,,,,,,,,,,,,,,,,,,,-0.0021809611022249875,,
2000-02-01,0.19369999999999976,0.17840000000000034,-0.03000000000000025,0.06550981160753366,0.09952760722740095,0.20099754228937172,0.0030219175851442515,0.20047254331050368,0.5086633939967111,0.15954665024535686,0.034312560216953614,0.20077564637581702,0.177596906716726,0.09612415655926299,0.09251662826175178,-0.02217527643182393,0.06854737712345127,0.35858521657470277,0.03549846588656269,,
2000-03-01,0.21019999999999994,0.2014999999999998,-0.16999999999999993,-0.18847677663016427,0.040016796335873295,-0.004015790504574568,-0.08275940224118372,0.20797807988550687,0.9656822107515506,0.22721342365183972,0.06267358137161949,0.3394569614373566,0.5647267420704871,0.05410842004245353,1.1976414556461812,-0.021588659235760588,0.8041026433701859,0.31202990503551575,-0.05857970752936703,,
2000-04-01,0.17830000000000013,0.14650000000000007,-0.10999999999999943,0.07050647858948267,0.07787837486370464,0.012885205128831956,0.2115441591832301,0.5235943477474692,-0.5981521749471419,-0.025615149943103432,0.051870866218539646,-0.09094470953954215,-0.23544502548924484,0.07521545156015108,-1.272528856558175,-0.00798602741411969,0.9249021712021133,0.6002905457481944,-0.16770920414960688,,
2000-05-01,0.4367000000000001,0.46119999999999983,0.16999999999999993,0.0674279308855219,0.3064969321920685,0.38734785933831617,-0.07680787457573501,0.4279204308381246,1.6507598024310344,0.1485821043513802,0.040710035060786964,0.22104821308825962,0.30692714886040307,0.03674990722926097,0.6931710958745008,0.45919426720644196,-0.8168591949075932,-0.1394011777462012,0.26111227341910714,,
