cutoff,target_time,horizon_step,prediction,h_step_sd,y_true,num_factors,num_lags
1987-01-31,1987-02-28,1,1.4298309628928232,0.34772847493382963,1.914311759343668,3,1
1987-01-31,1987-03-31,2,1.4695321873032785,0.507554218358142,2.8414298808432603,3,1
1987-01-31,1987-04-30,3,1.4940476866052623,0.6300061536512979,3.679852805887762,3,1
1987-01-31,1987-07-31,6,1.5225307902450147,0.9037240581346243,3.926940639269394,3,1
1987-01-31,1988-01-31,12,1.5309449551792997,1.2871882413093938,4.129263913824044,3,1
1987-02-28,1987-03-31,1,2.0859512345841575,0.3488725297057377,2.8414298808432603,3,1
1987-02-28,1987-04-30,2,2.1502731352084252,0.5089973217265376,3.679852805887762,3,1
1987-02-28,1987-05-31,3,2.177182253751554,0.6316671865283813,3.669724770642202,3,1
1987-02-28,1987-08-31,6,2.2007520229921065,0.9059022639505744,4.2883211678832245,3,1
1987-02-28,1988-02-29,12,2.215290720490509,1.2901437868426986,3.935599284436497,3,1
1987-03-31,1987-04-30,1,3.153767465320951,0.3513311856564652,3.679852805887762,3,1
1987-03-31,1987-05-31,2,3.2602765838082868,0.512999080256108,3.669724770642202,3,1
1987-03-31,1987-06-30,3,3.298389698956053,0.6368486024708745,3.7477148080438782,3,1
1987-03-31,1987-09-30,6,3.327990559765374,0.9136369665838916,4.2727272727272725,3,1
1987-03-31,1988-03-31,12,3.3576076692532193,1.3013649277508816,3.832442067736186,3,1
1987-04-30,1987-05-31,1,4.019726682363545,0.3521305352263669,3.669724770642202,3,1
1987-04-30,1987-06-30,2,4.145538177138206,0.5153620503320014,3.7477148080438782,3,1
1987-04-30,1987-07-31,3,4.193212203588508,0.640446764807907,3.926940639269394,3,1
1987-04-30,1987-10-31,6,4.233067971646596,0.9197887544002125,4.355716878402904,3,1
1987-04-30,1988-04-30,12,4.277052224163842,1.3108108664514226,3.9929015084294575,3,1
1987-05-31,1987-06-30,1,3.6611684885944364,0.35211825648528,3.7477148080438782,3,1
1987-05-31,1987-07-31,2,3.657518341040669,0.5147398751855681,3.926940639269394,3,1
1987-05-31,1987-08-31,3,3.6573771605418894,0.6393414607594707,4.2883211678832245,3,1
1987-05-31,1987-11-30,6,3.669106837187375,0.9177161300368893,4.528985507246386,3,1
1987-05-31,1988-05-31,12,3.7102983905839912,1.3075274063696207,3.9823008849557473,3,1
1987-06-30,1987-07-31,1,3.7629661731441604,0.351667567588727,3.926940639269394,3,1
1987-06-30,1987-08-31,2,3.77752741973741,0.5140350050766971,4.2883211678832245,3,1
1987-06-30,1987-09-30,3,3.7911826709977334,0.6384331926182236,4.2727272727272725,3,1
1987-06-30,1987-12-31,6,3.822822001903327,0.9163518099122709,4.332129963898912,3,1
1987-06-30,1988-06-30,12,3.870938510000328,1.3055366847688712,3.96475770925111,3,1
1987-07-31,1987-08-31,1,3.9895955329722366,0.3513072571396461,4.2883211678832245,3,1
1987-07-31,1987-09-30,2,4.0110944193266915,0.5134489715120202,4.2727272727272725,3,1
1987-07-31,1987-10-31,3,4.0208661080124255,0.6376677006232864,4.355716878402904,3,1
1987-07-31,1988-01-31,6,4.042388642559336,0.9151908740939351,4.129263913824044,3,1
1987-07-31,1988-07-31,12,4.090105965006861,1.303837517762562,4.130052724077338,3,1
1987-08-31,1987-09-30,1,4.435521484373922,0.35121065043691313,4.2727272727272725,3,1
1987-08-31,1987-10-31,2,4.493931336396158,0.5134266804186566,4.355716878402904,3,1
1987-08-31,1987-11-30,3,4.520018633624036,0.6377039855549331,4.528985507246386,3,1
1987-08-31,1988-02-29,6,4.555068417853675,0.9153358531887928,3.935599284436497,3,1
1987-08-31,1988-08-31,12,4.609895475718646,1.3041076358976733,4.111986001749779,3,1
1987-09-30,1987-10-31,1,4.284380728336126,0.3506334994813889,4.355716878402904,3,1
1987-09-30,1987-11-30,2,4.288194816593798,0.5125389308632979,4.528985507246386,3,1
1987-09-30,1987-12-31,3,4.2902274963642135,0.6365827331806816,4.332129963898912,3,1
1987-09-30,1988-03-31,6,4.304673690077649,0.9137129188984493,3.832442067736186,3,1
1987-09-30,1988-09-30,12,4.355114387161649,1.3017922807939648,4.184829991281602,3,1
1987-10-31,1987-11-30,1,4.391031159387852,0.35007665321681536,4.528985507246386,3,1
1987-10-31,1987-12-31,2,4.404170058807613,0.5117384156831176,4.332129963898912,3,1
1987-10-31,1988-01-31,3,4.411625573553353,0.635586592715345,4.129263913824044,3,1
1987-10-31,1988-04-30,6,4.434401037997354,0.9122686667848355,3.9929015084294575,3,1
1987-10-31,1988-10-31,12,4.489015413661674,1.299720701018472,4.260869565217407,3,1
1987-11-30,1987-12-31,1,4.549891645225987,0.3498688669689458,4.332129963898912,3,1
1987-11-30,1988-01-31,2,4.562441683947348,0.5112254169822485,4.129263913824044,3,1
1987-11-30,1988-02-29,3,4.575512768855899,0.6348387959715518,3.935599284436497,3,1
1987-11-30,1988-05-31,6,4.612022129516007,0.9110393780312878,3.9823008849557473,3,1
1987-11-30,1988-11-30,12,4.673829604817644,1.297864116135152,4.246100519930662,3,1
1987-12-31,1988-01-31,1,4.248539362865493,0.34949736640962664,4.129263913824044,3,1
1987-12-31,1988-02-29,2,4.210241939447925,0.5106513384651544,3.935599284436497,3,1
1987-12-31,1988-03-31,3,4.194005067831986,0.6340975376308479,3.832442067736186,3,1
1987-12-31,1988-06-30,6,4.195608360056357,0.9099116556032358,3.96475770925111,3,1
1987-12-31,1988-12-31,12,4.245458541824613,1.296203351570441,4.41176470588236,3,1
1988-01-31,1988-02-29,1,4.066783661121094,0.34914186799939856,3.935599284436497,3,1
1988-01-31,1988-03-31,2,4.044868537450321,0.5101752145512103,3.832442067736186,3,1
1988-01-31,1988-04-30,3,4.039352658054465,0.6335245054708601,3.9929015084294575,3,1
1988-01-31,1988-07-31,6,4.0535389448292225,0.9091012730090436,4.130052724077338,3,1
1988-01-31,1989-01-31,12,4.103493941113333,1.295049882646492,4.482758620689653,3,1
1988-02-29,1988-03-31,1,3.838034904168439,0.3487780197240879,3.832442067736186,3,1
1988-02-29,1988-04-30,2,3.7945009847447237,0.5096659345721586,3.9929015084294575,3,1
1988-02-29,1988-05-31,3,3.777257131787388,0.6329122396904909,3.9823008849557473,3,1
1988-02-29,1988-08-31,6,3.7791913585751136,0.9082611707162075,4.111986001749779,3,1
1988-02-29,1989-02-28,12,3.8237408035032314,1.293881967781388,4.647160068846801,3,1
1988-03-31,1988-04-30,1,3.7992143923405473,0.34820942847026853,3.9929015084294575,3,1
1988-03-31,1988-05-31,2,3.790788089808602,0.5088368263523165,3.9823008849557473,3,1
1988-03-31,1988-06-30,3,3.7916715225838504,0.6318797302018836,3.96475770925111,3,1
1988-03-31,1988-09-30,6,3.809335923000958,0.9067716222624247,4.184829991281602,3,1
1988-03-31,1989-03-31,12,3.854438296888703,1.2917542489924192,4.892703862660941,3,1
1988-04-30,1988-05-31,1,4.072530322046237,0.347837787145161,3.9823008849557473,3,1
1988-04-30,1988-06-30,2,4.113741534405929,0.5083016981530747,3.96475770925111,3,1
1988-04-30,1988-07-31,3,4.137370615080497,0.631220833594366,4.130052724077338,3,1
1988-04-30,1988-10-31,6,4.174430778828469,0.9058361325349397,4.260869565217407,3,1
1988-04-30,1989-04-30,12,4.224871476570523,1.290429113567989,5.034129692832767,3,1
1988-05-31,1988-06-30,1,3.9775992551516617,0.347249844477361,3.96475770925111,3,1
1988-05-31,1988-07-31,2,3.975105474065631,0.5074512426563551,4.130052724077338,3,1
1988-05-31,1988-08-31,3,3.9754693728202675,0.630170916183256,4.111986001749779,3,1
1988-05-31,1988-11-30,6,3.989109898294913,0.9043412082890996,4.246100519930662,3,1
1988-05-31,1989-05-31,12,4.034529577426774,1.2883085878762541,5.276595744680845,3,1
1988-06-30,1988-07-31,1,3.9596109272707793,0.34672580787128787,4.130052724077338,3,1
1988-06-30,1988-08-31,2,3.965876888681959,0.5066783221575354,4.111986001749779,3,1
1988-06-30,1988-09-30,3,3.9750832204102986,0.6292041398028843,4.184829991281602,3,1
1988-06-30,1988-12-31,6,4.001964008512811,0.902938284872619,4.41176470588236,3,1
1988-06-30,1989-06-30,12,4.050616004953987,1.2862969894366512,5.16949152542372,3,1
1988-07-31,1988-08-31,1,4.200536745734801,0.3463599083597721,4.111986001749779,3,1
1988-07-31,1988-09-30,2,4.236135027752499,0.506133474261217,4.184829991281602,3,1
1988-07-31,1988-10-31,3,4.256901376518793,0.6285222138002373,4.260869565217407,3,1
1988-07-31,1989-01-31,6,4.291904999725384,0.9019516835228472,4.482758620689653,3,1
1988-07-31,1989-07-31,12,4.343783701332306,1.284885720909625,5.063291139240511,3,1
1988-08-31,1988-09-30,1,4.0998498932978436,0.34582397344450366,4.184829991281602,3,1
1988-08-31,1988-10-31,2,4.094386328274963,0.5053998018146006,4.260869565217407,3,1
1988-08-31,1988-11-30,3,4.093742866505603,0.6276412576083472,4.246100519930662,3,1
1988-08-31,1989-02-28,6,4.107367713128859,0.900738132928758,4.647160068846801,3,1
1988-08-31,1989-08-31,12,4.154488543511964,1.2831946594808163,4.621848739495804,3,1
1988-09-30,1988-10-31,1,4.216996419182449,0.3452738065400328,4.260869565217407,3,1
1988-09-30,1988-11-30,2,4.240537424042802,0.5045609225368037,4.246100519930662,3,1
1988-09-30,1988-12-31,3,4.25857828795477,0.626573519053888,4.41176470588236,3,1
1988-09-30,1989-03-31,6,4.295229255677008,0.8991578555225258,4.892703862660941,3,1
1988-09-30,1989-09-30,12,4.349016349670227,1.2809066273558762,4.435146443514637,3,1
1988-10-31,1988-11-30,1,4.285637576207498,0.344886867347597,4.246100519930662,3,1
1988-10-31,1988-12-31,2,4.295624738884953,0.5039871904754469,4.41176470588236,3,1
1988-10-31,1989-01-31,3,4.3024790743499155,0.62585569624759,4.482758620689653,3,1
1988-10-31,1989-04-30,6,4.3246491539349385,0.8981187969059602,5.034129692832767,3,1
1988-10-31,1989-10-31,12,4.376050812247323,1.2794199386861893,4.587155963302747,3,1
1988-11-30,1988-12-31,1,4.241725196077406,0.3444185940845913,4.41176470588236,3,1
1988-11-30,1989-01-31,2,4.235429565717151,0.5033148952880034,4.482758620689653,3,1
1988-11-30,1989-02-28,3,4.232183378051201,0.6250276688400623,4.647160068846801,3,1
1988-11-30,1989-05-31,6,4.241955662638146,0.8969422665684627,5.276595744680845,3,1
1988-11-30,1989-11-30,12,4.289859407176272,1.2777527625103298,4.655029093931851,3,1
1988-12-31,1989-01-31,1,4.463691258212637,0.34404956434445805,4.482758620689653,3,1
1988-12-31,1989-02-28,2,4.481482202845299,0.5028041266567823,4.647160068846801,3,1
1988-12-31,1989-03-31,3,4.489747541331064,0.6244131297342888,4.892703862660941,3,1
1988-12-31,1989-06-30,6,4.510251601603744,0.8960959373567554,5.16949152542372,3,1
1988-12-31,1989-12-31,12,4.562275264129406,1.2765742994137903,4.639602319801162,3,1
1989-01-31,1989-02-28,1,4.5149027059129505,0.34356570096555705,4.647160068846801,3,1
1989-01-31,1989-03-31,2,4.538270577144218,0.5020502730156551,4.892703862660941,3,1
1989-01-31,1989-04-30,3,4.556137971805854,0.6234461178033102,5.034129692832767,3,1
1989-01-31,1989-07-31,6,4.593330355171185,0.8946541491467228,5.063291139240511,3,1
1989-01-31,1990-01-31,12,4.6510272816521026,1.2744794693079153,5.198019801980203,3,1
1989-02-28,1989-03-31,1,4.700261721882907,0.34319237133948177,4.892703862660941,3,1
1989-02-28,1989-04-30,2,4.720948737629179,0.5014877749674825,5.034129692832767,3,1
1989-02-28,1989-05-31,3,4.732230886348141,0.6227373385280722,5.276595744680845,3,1
1989-02-28,1989-08-31,6,4.758796666436057,0.8936222018564054,4.621848739495804,3,1
1989-02-28,1990-02-28,12,4.815974453667309,1.2729998726772376,5.263157894736836,3,1
1989-03-31,1989-04-30,1,4.991162796712352,0.3428621277855271,5.034129692832767,3,1
1989-03-31,1989-05-31,2,5.031197195574587,0.5010628745336043,5.276595744680845,3,1
1989-03-31,1989-06-30,3,5.050761528953677,0.6222423908968097,5.16949152542372,3,1
1989-03-31,1989-09-30,6,5.084495304497309,0.8929621025478304,4.435146443514637,3,1
1989-03-31,1990-03-31,12,5.146254155613384,1.2720947732662535,5.237315875613735,3,1
1989-04-30,1989-05-31,1,5.128644805723268,0.34253908274271644,5.276595744680845,3,1
1989-04-30,1989-06-30,2,5.192755430007718,0.500482467752164,5.16949152542372,3,1
1989-04-30,1989-07-31,3,5.235752584932507,0.6214502099863116,5.063291139240511,3,1
1989-04-30,1989-10-31,6,5.303852392842534,0.8917025563290735,4.587155963302747,3,1
1989-04-30,1990-04-30,12,5.376334775150086,1.2702090339523897,4.711616571892785,3,1
1989-05-31,1989-06-30,1,5.366423314396313,0.34230381832636686,5.16949152542372,3,1
1989-05-31,1989-07-31,2,5.40972570738929,0.5000761667927124,5.063291139240511,3,1
1989-05-31,1989-08-31,3,5.435801579421536,0.6209085304881621,4.621848739495804,3,1
1989-05-31,1989-11-30,6,5.483643393412218,0.8908677818835118,4.655029093931851,3,1
1989-05-31,1990-05-31,12,5.5552366706205385,1.2689796313060688,4.365400161681476,3,1
1989-06-30,1989-07-31,1,5.126207631345336,0.341885311802727,5.063291139240511,3,1
1989-06-30,1989-08-31,2,5.110222686282849,0.49957371173543913,4.621848739495804,3,1
1989-06-30,1989-09-30,3,5.108066423076449,0.6203423823408265,4.435146443514637,3,1
1989-06-30,1989-12-31,6,5.130794903073881,0.8901321442124558,4.639602319801162,3,1
1989-06-30,1990-06-30,12,5.196505766056532,1.2679801426637423,4.673650282030639,3,1
1989-07-31,1989-08-31,1,5.019264832188287,0.3414268787394592,4.621848739495804,3,1
1989-07-31,1989-09-30,2,5.001125860596892,0.49896388403684955,4.435146443514637,3,1
1989-07-31,1989-10-31,3,4.99691718833522,0.6196197554391558,4.587155963302747,3,1
1989-07-31,1990-01-31,6,5.016147517942134,0.8891455447783728,5.198019801980203,3,1
1989-07-31,1990-07-31,12,5.079229393248772,1.2666079182016772,4.819277108433728,3,1
1989-08-31,1989-09-30,1,4.435716508548703,0.3414727433209746,4.435146443514637,3,1
1989-08-31,1989-10-31,2,4.352689097032556,0.49906874447355004,4.587155963302747,3,1
1989-08-31,1989-11-30,3,4.316217639896365,0.6197745068482284,4.655029093931851,3,1
1989-08-31,1990-02-28,6,4.3020737851224204,0.8894073182410489,5.263157894736836,3,1
1989-08-31,1990-08-31,12,4.351477998709952,1.2670083389971052,5.702811244979911,3,1
1989-09-30,1989-10-31,1,4.354680631274926,0.3410599912832721,4.587155963302747,3,1
1989-09-30,1989-11-30,2,4.325341472140144,0.49848950837918976,4.655029093931851,3,1
1989-09-30,1989-12-31,3,4.3174364487805965,0.6190618580596685,4.639602319801162,3,1
1989-09-30,1990-03-31,6,4.330884281453839,0.888384638545627,5.237315875613735,3,1
1989-09-30,1990-09-30,12,4.382652888620526,1.2655479439019444,6.169871794871806,3,1
1989-10-31,1989-11-30,1,4.650729201336611,0.3405929545326294,4.655029093931851,3,1
1989-10-31,1989-12-31,2,4.683938540074616,0.49778485110800375,4.639602319801162,3,1
1989-10-31,1990-01-31,3,4.704768599864383,0.6181725457930911,5.198019801980203,3,1
1989-10-31,1990-04-30,6,4.7435418827462135,0.8870839421013109,4.711616571892785,3,1
1989-10-31,1990-10-31,12,4.8018398844651315,1.263676687309262,6.379585326953752,3,1
1989-11-30,1989-12-31,1,4.668300434034943,0.3401031570481274,4.639602319801162,3,1
1989-11-30,1990-01-31,2,4.675698562354626,0.4970415142114028,5.198019801980203,3,1
1989-11-30,1990-02-28,3,4.683398193597476,0.6172325870498748,5.263157894736836,3,1
1989-11-30,1990-05-31,6,4.710162731871014,0.8857080404261549,4.365400161681476,3,1
1989-11-30,1990-11-30,12,4.767203176050851,1.2616971937110966,6.195393169181873,3,1
1989-12-31,1990-01-31,1,4.634796870198643,0.3396098238294001,5.198019801980203,3,1
1989-12-31,1990-02-28,2,4.635901237423439,0.4963247761945238,5.263157894736836,3,1
1989-12-31,1990-03-31,3,4.64069691853845,0.6163449345555181,5.237315875613735,3,1
1989-12-31,1990-06-30,6,4.664541863723595,0.8844378562745328,4.673650282030639,3,1
1989-12-31,1990-12-31,12,4.720592355448791,1.2598902344090335,6.254948535233562,3,1
1990-01-31,1990-02-28,1,5.448892931865416,0.340026500245229,5.263157894736836,3,1
1990-01-31,1990-03-31,2,5.570391252853379,0.4969504239072281,5.237315875613735,3,1
1990-01-31,1990-04-30,3,5.634105218110125,0.6171186944823331,4.711616571892785,3,1
1990-01-31,1990-07-31,6,5.712470121937068,0.8855219987370904,4.819277108433728,3,1
1990-01-31,1991-01-31,12,5.785434247588468,1.2614079376044536,5.647058823529405,3,1
1990-02-28,1990-03-31,1,5.309964333517432,0.3395999986058809,5.237315875613735,3,1
1990-02-28,1990-04-30,2,5.33854924211386,0.4962056950451799,4.711616571892785,3,1
1990-02-28,1990-05-31,3,5.3578928310960725,0.6161182842015597,4.365400161681476,3,1
1990-02-28,1990-08-31,6,5.397920254294764,0.8839626041541923,5.702811244979911,3,1
1990-02-28,1991-02-28,12,5.465617166477699,1.259097160122777,5.312500000000009,3,1
1990-03-31,1990-04-30,1,5.238237954504506,0.3391547224269815,4.711616571892785,3,1
1990-03-31,1990-05-31,2,5.24499846829027,0.4955917053417583,4.365400161681476,3,1
1990-03-31,1990-06-30,3,5.253751768247509,0.6153763466840653,4.673650282030639,3,1
1990-03-31,1990-09-30,6,5.284249999202936,0.8829295656595658,6.169871794871806,3,1
1990-03-31,1991-03-31,12,5.3498327403395045,1.257647990352434,4.821150855365497,3,1
1990-04-30,1990-05-31,1,4.530165321041376,0.3396390263872421,4.365400161681476,3,1
1990-04-30,1990-06-30,2,4.46577956103479,0.49631858860946493,4.673650282030639,3,1
1990-04-30,1990-07-31,3,4.444975371627213,0.6162912566672546,4.819277108433728,3,1
1990-04-30,1990-10-31,6,4.45170490776367,0.8842632425442325,6.379585326953752,3,1
1990-04-30,1991-04-30,12,4.506267872362839,1.2595630316204542,4.809930178432875,3,1
1990-05-31,1990-06-30,1,4.218738053505256,0.33931941576740027,4.673650282030639,3,1
1990-05-31,1990-07-31,2,4.165825343013605,0.49607723390591324,4.819277108433728,3,1
1990-05-31,1990-08-31,3,4.1499048672587975,0.6161223973440257,5.702811244979911,3,1
1990-05-31,1990-11-30,6,4.159211019280969,0.8842220027959788,6.195393169181873,3,1
1990-05-31,1991-05-31,12,4.208895113121625,1.2596451145889571,5.034856700232382,3,1
1990-06-30,1990-07-31,1,4.789788560841526,0.3391844516757121,4.819277108433728,3,1
1990-06-30,1990-08-31,2,4.83843457032682,0.4956607096001884,5.702811244979911,3,1
1990-06-30,1990-09-30,3,4.863010349256055,0.615480428619604,6.169871794871806,3,1
1990-06-30,1990-12-31,6,4.901609439397013,0.8831122938511022,6.254948535233562,3,1
1990-06-30,1991-06-30,12,4.95944164022134,1.2579333393306087,4.695919938414161,3,1
1990-07-31,1990-08-31,1,4.868520866614701,0.33869237145729586,5.702811244979911,3,1
1990-07-31,1990-09-30,2,4.888778285519935,0.49500163210715803,6.169871794871806,3,1
1990-07-31,1990-10-31,3,4.900786221653864,0.6146957141062811,6.379585326953752,3,1
1990-07-31,1991-01-31,6,4.929830248724164,0.8820367581516542,5.647058823529405,3,1
1990-07-31,1991-07-31,12,4.988223274262724,1.2564361256699028,4.367816091954024,3,1
1990-08-31,1990-09-30,1,6.065276775434078,0.3403206886303595,6.169871794871806,3,1
1990-08-31,1990-10-31,2,6.220209377666485,0.49783374101601263,6.379585326953752,3,1
1990-08-31,1990-11-30,3,6.29292882877834,0.6184737230766915,6.195393169181873,3,1
1990-08-31,1991-02-28,6,6.374913894817556,0.887857371881744,5.312500000000009,3,1
1990-08-31,1991-08-31,12,6.454043749924283,1.265006056092598,3.7993920972644313,3,1
1990-09-30,1990-10-31,1,6.379509989333308,0.34010710368078023,6.379585326953752,3,1
1990-09-30,1990-11-30,2,6.481328201517581,0.49754619057735716,6.195393169181873,3,1
1990-09-30,1990-12-31,3,6.536164773373034,0.6181335355408503,6.254948535233562,3,1
1990-09-30,1991-03-31,6,6.611579869449596,0.8873986781306406,4.821150855365497,3,1
1990-09-30,1991-09-30,12,6.697423001326364,1.264374139285334,3.396226415094339,3,1
1990-10-31,1990-11-30,1,6.490803971849989,0.3398002700344935,6.195393169181873,3,1
1990-10-31,1990-12-31,2,6.560017665971167,0.4970042426403377,6.254948535233562,3,1
1990-10-31,1991-01-31,3,6.605271016149087,0.6174125827130398,5.647058823529405,3,1
1990-10-31,1991-04-30,6,6.679414667007945,0.8863030035666726,4.809930178432875,3,1
1990-10-31,1991-10-31,12,6.769113911275275,1.2627753612748125,2.8485757121439192,3,1
1990-11-30,1990-12-31,1,6.121569269742222,0.33951847575238947,6.254948535233562,3,1
1990-11-30,1991-01-31,2,6.097327688719127,0.4965610800968645,5.647058823529405,3,1
1990-11-30,1991-02-28,3,6.094235975293722,0.6168282989377925,5.312500000000009,3,1
1990-11-30,1991-05-31,6,6.1220726221467805,0.8853871888396128,5.034856700232382,3,1
1990-11-30,1991-11-30,12,6.200976080355824,1.2614073705519488,3.0665669409125185,3,1
1990-12-31,1991-01-31,1,6.270678269483386,0.33900236002802403,5.647058823529405,3,1
1990-12-31,1991-02-28,2,6.278754949337425,0.49575116084509707,5.312500000000009,3,1
1990-12-31,1991-03-31,3,6.287534325929528,0.6157921594253802,4.821150855365497,3,1
1990-12-31,1991-06-30,6,6.322621953750849,0.8838561574890174,4.695919938414161,3,1
1990-12-31,1991-12-31,12,6.402875523792098,1.2591961059019692,2.980625931445613,3,1
1991-01-31,1991-02-28,1,5.4504152096340475,0.340498350492922,5.312500000000009,3,1
1991-01-31,1991-03-31,2,5.3877470804956396,0.49785673614594217,4.821150855365497,3,1
1991-01-31,1991-04-30,3,5.372253881041759,0.6183701839866227,4.809930178432875,3,1
1991-01-31,1991-07-31,6,5.392373463257775,0.8875119559144121,4.367816091954024,3,1
1991-01-31,1992-01-31,12,5.462622672293631,1.264377308810747,2.672605790645899,3,1
1991-02-28,1991-03-31,1,5.165385187206422,0.3404287376216818,4.821150855365497,3,1
1991-02-28,1991-04-30,2,5.102841348832412,0.4977721007188056,4.809930178432875,3,1
