date,cpi_total_yoy_L0,cpi_goods_cat_goods_ind_L0,cpi_goods_cat_services_ind_L0,cpi_housing_energy_ind_L0,cpi_food_nonalcoholic_beverages_ind_L0,cpi_transport_ind_L0,cpi_health_ind_L0,cpi_clothing_footwear_ind_L0,cpi_alcoholic_beverages_tobacco_ind_L0,cpi_household_furniture_furnishings_routine_maintenance_ind_L0,cpi_restaurants_hotels_ind_L0,cpi_recreation_culture_ind_L0,cpi_communications_ind_L0,cpi_education_ind_L0,mon_stat_mon_agg_m0_total_chf_L0,ppi_total_base_month_december_2020_ind_L0,ipi_total_base_month_december_2020_ind_L0,oilpricex_L0,cpi_total_yoy_L1,cpi_goods_cat_goods_ind_L1,cpi_goods_cat_services_ind_L1,cpi_housing_energy_ind_L1,cpi_food_nonalcoholic_beverages_ind_L1,cpi_transport_ind_L1,cpi_health_ind_L1,cpi_clothing_footwear_ind_L1,cpi_alcoholic_beverages_tobacco_ind_L1,cpi_household_furniture_furnishings_routine_maintenance_ind_L1,cpi_restaurants_hotels_ind_L1,cpi_recreation_culture_ind_L1,cpi_communications_ind_L1,cpi_education_ind_L1,mon_stat_mon_agg_m0_total_chf_L1,ppi_total_base_month_december_2020_ind_L1,ipi_total_base_month_december_2020_ind_L1,oilpricex_L1,cpi_total_yoy_L2,cpi_total_yoy_L3,cpi_total_yoy_L4,cpi_total_yoy_L5,cpi_total_yoy_L6,cpi_total_yoy_L7,cpi_total_yoy_L8,cpi_total_yoy_L9,cpi_total_yoy_L10,cpi_total_yoy_L11,cpi_total_yoy_D1,cpi_goods_cat_goods_ind_D1,cpi_goods_cat_services_ind_D1,cpi_housing_energy_ind_D1,cpi_food_nonalcoholic_beverages_ind_D1,cpi_transport_ind_D1,cpi_health_ind_D1,cpi_clothing_footwear_ind_D1,cpi_alcoholic_beverages_tobacco_ind_D1,cpi_household_furniture_furnishings_routine_maintenance_ind_D1,cpi_restaurants_hotels_ind_D1,cpi_recreation_culture_ind_D1,cpi_communications_ind_D1,cpi_education_ind_D1,mon_stat_mon_agg_m0_total_chf_D1,ppi_total_base_month_december_2020_ind_D1,ipi_total_base_month_december_2020_ind_D1,oilpricex_D1,cpi_total_yoy_D2,cpi_total_yoy_D3,cpi_total_yoy_D4,cpi_total_yoy_D5,cpi_total_yoy_D6,cpi_total_yoy_D7,cpi_total_yoy_D8,cpi_total_yoy_D9,cpi_total_yoy_D10,cpi_total_yoy_D11,target_h1,target_h2,target_h3,target_h6,target_h12
1997-10-31,0.26176973070082266,101.6677,84.3094,75.3864,92.6652,94.1757,101.3926,99.9759,70.7661,106.2843,78.7562,113.7,197.768,73.9285,32327000000,102.048871207284,120.003752398782,21.26,0.4141188507871263,101.6282,84.323,75.2328,92.6908,94.5138,101.4839,99.9759,70.7661,106.2843,78.7562,113.7,197.768,73.9285,32276000000,102.076381691215,120.152930643842,19.79,0.4745945206507063,0.5129850019908844,0.4816730101857125,0.5766785484654369,0.5221983934901697,0.5228147897980095,0.845366295911365,0.8301089462621869,0.7813931587007605,0.7296213145403296,-0.15234912008630364,0.039499999999989654,-0.013599999999996726,0.1535999999999973,-0.02559999999999718,-0.3380999999999972,-0.09130000000000393,0,0,0,0,0,0,0,51000000,-0.0275104839310103,-0.14917824505999988,1.4700000000000024,-0.060475669863579995,-0.038390481340178084,0.03131199180517186,-0.09500553827972436,0.05448015497526715,-6.163963078398282e-4,-0.3225515061133555,0.015257349649178131,0.04871578756142636,0.0517718441604309,0.4168683920018568,0.3863450283698055,0.01537599806700207,-0.02259587065948087,0.03425522337259235
1997-11-30,0.4168683920018568,101.7747,84.1994,75.3234,92.6857,94.1904,101.3926,100.4653,70.7661,106.2843,78.6946,113.2551,197.768,73.9285,32489000000,101.877818936349,119.243381808615,20.17,0.26176973070082266,101.6677,84.3094,75.3864,92.6652,94.1757,101.3926,99.9759,70.7661,106.2843,78.7562,113.7,197.768,73.9285,32327000000,102.048871207284,120.003752398782,21.26,0.4141188507871263,0.4745945206507063,0.5129850019908844,0.4816730101857125,0.5766785484654369,0.5221983934901697,0.5228147897980095,0.845366295911365,0.8301089462621869,0.7813931587007605,0.15509866130103417,0.10699999999999932,-0.10999999999999943,-0.06299999999998818,0.02049999999999841,0.01469999999999061,0,0.4894000000000034,0,0,-0.061600000000012756,-0.44490000000000407,0,0,162000000,-0.1710522709349931,-0.7603705901669997,-1.0899999999999999,-0.15234912008630364,-0.060475669863579995,-0.038390481340178084,0.03131199180517186,-0.09500553827972436,0.05448015497526715,-6.163963078398282e-4,-0.3225515061133555,0.015257349649178131,0.04871578756142636,0.3863450283698055,0.01537599806700207,-0.03705709643396782,0.08241328999574193,-0.0985128621336151
1997-12-31,0.3863450283698055,101.8662,84.2143,75.2424,93.3003,93.8039,101.3926,100.4577,70.6741,106.5327,78.6946,113.3948,197.768,74.2511,34474000000,101.819549498061,118.862941595137,18.32,0.4168683920018568,101.7747,84.1994,75.3234,92.6857,94.1904,101.3926,100.4653,70.7661,106.2843,78.6946,113.2551,197.768,73.9285,32489000000,101.877818936349,119.243381808615,20.17,0.26176973070082266,0.4141188507871263,0.4745945206507063,0.5129850019908844,0.4816730101857125,0.5766785484654369,0.5221983934901697,0.5228147897980095,0.845366295911365,0.8301089462621869,-0.030523363632051326,0.09150000000001057,0.014899999999997249,-0.08100000000000307,0.6145999999999958,-0.38649999999999807,0,-0.0075999999999964984,-0.09199999999999875,0.24840000000000373,0,0.13970000000000482,0,0.3225999999999942,1985000000,-0.05826943828800779,-0.3804402134779963,-1.8500000000000014,0.15509866130103417,-0.15234912008630364,-0.060475669863579995,-0.038390481340178084,0.03131199180517186,-0.09500553827972436,0.05448015497526715,-6.163963078398282e-4,-0.3225515061133555,0.015257349649178131,0.01537599806700207,-0.03705709643396782,0.03304808771247281,0.10090717529160909,-0.16849893247420367
1998-01-31,0.01537599806700207,101.646,84.297,74.9713,93.5911,93.5712,101.7671,100.4577,70.6741,106.5327,78.6946,113.3948,197.768,74.2511,33568000000,101.24477326184,118.519107663255,16.71,0.3863450283698055,101.8662,84.2143,75.2424,93.3003,93.8039,101.3926,100.4577,70.6741,106.5327,78.6946,113.3948,197.768,74.2511,34474000000,101.819549498061,118.862941595137,18.32,0.4168683920018568,0.26176973070082266,0.4141188507871263,0.4745945206507063,0.5129850019908844,0.4816730101857125,0.5766785484654369,0.5221983934901697,0.5228147897980095,0.845366295911365,-0.3709690303028034,-0.2202000000000055,0.08270000000000266,-0.2711000000000041,0.2908000000000044,-0.23269999999999413,0.3744999999999976,0,0,0,0,0,0,0,-906000000,-0.5747762362209983,-0.34383393188200273,-1.6099999999999994,-0.030523363632051326,0.15509866130103417,-0.15234912008630364,-0.060475669863579995,-0.038390481340178084,0.03131199180517186,-0.09500553827972436,0.05448015497526715,-6.163963078398282e-4,-0.3225515061133555,-0.03705709643396782,0.03304808771247281,-0.02259587065948087,0.07515752268481002,0.0729149508592819
1998-02-28,-0.03705709643396782,101.6438,84.4793,75.0718,93.6089,93.5471,101.7671,100.5025,70.6741,106.5327,78.9819,113.7611,197.768,74.2511,33295000000,101.263553481497,117.939219297119,16.06,0.01537599806700207,101.646,84.297,74.9713,93.5911,93.5712,101.7671,100.4577,70.6741,106.5327,78.6946,113.3948,197.768,74.2511,33568000000,101.24477326184,118.519107663255,16.71,0.3863450283698055,0.4168683920018568,0.26176973070082266,0.4141188507871263,0.4745945206507063,0.5129850019908844,0.4816730101857125,0.5766785484654369,0.5221983934901697,0.5228147897980095,-0.05243309450096989,-0.002200000000001978,0.1822999999999979,0.1004999999999967,0.017800000000008254,-0.02410000000000423,0,0.044799999999995066,0,0,0.2873000000000019,0.3662999999999954,0,0,-273000000,0.018780219657003272,-0.5798883661360037,-0.6500000000000021,-0.3709690303028034,-0.030523363632051326,0.15509866130103417,-0.15234912008630364,-0.060475669863579995,-0.038390481340178084,0.03131199180517186,-0.09500553827972436,0.05448015497526715,-6.163963078398282e-4,0.03304808771247281,-0.02259587065948087,0.08241328999574193,0.1395537792612922,0.288011862666826
1998-03-31,0.03304808771247281,101.4649,84.4815,74.954,93.4279,93.163,101.7671,100.4971,71.2409,106.5182,78.9819,113.9436,197.768,74.2511,32964000000,101.206197675516,117.40898903443,15.02,-0.03705709643396782,101.6438,84.4793,75.0718,93.6089,93.5471,101.7671,100.5025,70.6741,106.5327,78.9819,113.7611,197.768,74.2511,33295000000,101.263553481497,117.939219297119,16.06,0.01537599806700207,0.3863450283698055,0.4168683920018568,0.26176973070082266,0.4141188507871263,0.4745945206507063,0.5129850019908844,0.4816730101857125,0.5766785484654369,0.5221983934901697,0.07010518414644062,-0.17889999999999873,0.002200000000001978,-0.11780000000000257,-0.1810000000000116,-0.38410000000000366,0,-0.00539999999999452,0.5668000000000006,-0.014500000000012392,0,0.18250000000000455,0,0,-331000000,-0.05735580598100398,-0.5302302626890025,-1.0399999999999991,-0.05243309450096989,-0.3709690303028034,-0.030523363632051326,0.15509866130103417,-0.15234912008630364,-0.060475669863579995,-0.038390481340178084,0.03131199180517186,-0.09500553827972436,0.05448015497526715,-0.02259587065948087,0.08241328999574193,0.10090717529160909,0.06170792606468023,0.4670204534104494
1998-04-30,-0.02259587065948087,101.5124,84.5121,75.0224,93.3496,93.3647,101.8478,100.4971,71.2409,106.5182,78.9819,113.9436,197.768,74.2511,33101000000,100.989869848002,118.182921283239,15.44,0.03304808771247281,101.4649,84.4815,74.954,93.4279,93.163,101.7671,100.4971,71.2409,106.5182,78.9819,113.9436,197.768,74.2511,32964000000,101.206197675516,117.40898903443,15.02,-0.03705709643396782,0.01537599806700207,0.3863450283698055,0.4168683920018568,0.26176973070082266,0.4141188507871263,0.4745945206507063,0.5129850019908844,0.4816730101857125,0.5766785484654369,-0.055643958371953677,0.04749999999999943,0.030600000000006844,0.06840000000001112,-0.0782999999999987,0.20170000000000243,0.08070000000000732,0,0,0,0,0,0,0,137000000,-0.21632782751399304,0.7739322488090039,0.41999999999999993,0.07010518414644062,-0.05243309450096989,-0.3709690303028034,-0.030523363632051326,0.15509866130103417,-0.15234912008630364,-0.060475669863579995,-0.038390481340178084,0.03131199180517186,-0.09500553827972436,0.08241328999574193,0.10090717529160909,0.07515752268481002,0.03425522337259235,0.5937693712868786
1998-05-31,0.08241328999574193,101.5743,84.1687,74.8538,93.5247,93.2546,101.8478,100.8502,71.2409,106.5182,79.0745,111.8066,197.768,74.2511,33166000000,100.99799102407,118.048528305119,14.86,-0.02259587065948087,101.5124,84.5121,75.0224,93.3496,93.3647,101.8478,100.4971,71.2409,106.5182,78.9819,113.9436,197.768,74.2511,33101000000,100.989869848002,118.182921283239,15.44,0.03304808771247281,-0.03705709643396782,0.01537599806700207,0.3863450283698055,0.4168683920018568,0.26176973070082266,0.4141188507871263,0.4745945206507063,0.5129850019908844,0.4816730101857125,0.10500916065522281,0.06189999999999429,-0.3434000000000026,-0.16859999999999786,0.17510000000000048,-0.11010000000000275,0,0.35309999999999775,0,0,0.09260000000000446,-2.1370000000000005,0,0,65000000,0.008121176068002,-0.1343929781199904,-0.5800000000000001,-0.055643958371953677,0.07010518414644062,-0.05243309450096989,-0.3709690303028034,-0.030523363632051326,0.15509866130103417,-0.15234912008630364,-0.060475669863579995,-0.038390481340178084,0.03131199180517186,0.10090717529160909,0.07515752268481002,0.1395537792612922,-0.0985128621336151,0.5757583420094692
1998-06-30,0.10090717529160909,101.8481,84.1737,74.6725,94.6819,93.2402,101.8478,100.8511,71.6213,106.6176,79.0745,111.7548,197.768,74.2617,33480000000,100.978804745609,117.051185574474,13.66,0.08241328999574193,101.5743,84.1687,74.8538,93.5247,93.2546,101.8478,100.8502,71.2409,106.5182,79.0745,111.8066,197.768,74.2511,33166000000,100.99799102407,118.048528305119,14.86,-0.02259587065948087,0.03304808771247281,-0.03705709643396782,0.01537599806700207,0.3863450283698055,0.4168683920018568,0.26176973070082266,0.4141188507871263,0.4745945206507063,0.5129850019908844,0.018493885295867152,0.2738000000000085,0.0049999999999954525,-0.18130000000000734,1.1572000000000031,-0.014399999999994861,0,9.000000000014552e-4,0.38040000000000873,0.09940000000000282,0,-0.05180000000000007,0,0.010600000000010823,314000000,-0.019186278461006623,-0.997342730645002,-1.1999999999999993,0.10500916065522281,-0.055643958371953677,0.07010518414644062,-0.05243309450096989,-0.3709690303028034,-0.030523363632051326,0.15509866130103417,-0.15234912008630364,-0.060475669863579995,-0.038390481340178084,0.07515752268481002,0.1395537792612922,0.06170792606468023,-0.16849893247420367,0.5740859701426793
1998-07-31,0.07515752268481002,101.5233,84.1774,74.6794,93.7531,93.3406,102.1094,100.8511,71.6213,106.6176,79.0745,111.7548,193.1694,74.2617,33488000000,100.689893906986,117.143262098937,14.08,0.10090717529160909,101.8481,84.1737,74.6725,94.6819,93.2402,101.8478,100.8511,71.6213,106.6176,79.0745,111.7548,197.768,74.2617,33480000000,100.978804745609,117.051185574474,13.66,0.08241328999574193,-0.02259587065948087,0.03304808771247281,-0.03705709643396782,0.01537599806700207,0.3863450283698055,0.4168683920018568,0.26176973070082266,0.4141188507871263,0.4745945206507063,-0.025749652606799067,-0.3247999999999962,0.0037000000000091404,0.0069000000000016826,-0.9287999999999954,0.10039999999999338,0.2615999999999872,0,0,0,0,0,-4.598600000000005,0,8000000,-0.2889108386229964,0.09207652446299619,0.41999999999999993,0.018493885295867152,0.10500916065522281,-0.055643958371953677,0.07010518414644062,-0.05243309450096989,-0.3709690303028034,-0.030523363632051326,0.15509866130103417,-0.15234912008630364,-0.060475669863579995,0.1395537792612922,0.06170792606468023,0.03425522337259235,0.0729149508592819,0.7349569680715762
1998-08-31,0.1395537792612922,101.2944,84.7392,74.7125,93.2936,93.2721,102.1094,100.849,71.6213,106.6176,79.1032,115.4203,193.1694,74.2617,33054000000,100.631624468697,116.414909259248,13.36,0.07515752268481002,101.5233,84.1774,74.6794,93.7531,93.3406,102.1094,100.8511,71.6213,106.6176,79.0745,111.7548,193.1694,74.2617,33488000000,100.689893906986,117.143262098937,14.08,0.10090717529160909,0.08241328999574193,-0.02259587065948087,0.03304808771247281,-0.03705709643396782,0.01537599806700207,0.3863450283698055,0.4168683920018568,0.26176973070082266,0.4141188507871263,0.06439625657648218,-0.2289000000000101,0.561799999999991,0.03310000000000457,-0.45950000000000557,-0.06850000000000023,0,-0.0020999999999986585,0,0,0.028700000000000614,3.6654999999999944,0,0,-434000000,-0.05826943828900255,-0.7283528396889949,-0.7200000000000006,-0.025749652606799067,0.018493885295867152,0.10500916065522281,-0.055643958371953677,0.07010518414644062,-0.05243309450096989,-0.3709690303028034,-0.030523363632051326,0.15509866130103417,-0.15234912008630364,0.06170792606468023,0.03425522337259235,-0.0985128621336151,0.288011862666826,0.9460204751812196
1998-09-30,0.06170792606468023,101.0663,84.7632,74.6175,93.2038,93.0668,102.1094,100.851,71.8816,106.4643,79.1032,115.2474,193.1694,75.0661,33301000000,100.328095513152,115.527691275469,14.95,0.1395537792612922,101.2944,84.7392,74.7125,93.2936,93.2721,102.1094,100.849,71.6213,106.6176,79.1032,115.4203,193.1694,74.2617,33054000000,100.631624468697,116.414909259248,13.36,0.07515752268481002,0.10090717529160909,0.08241328999574193,-0.02259587065948087,0.03304808771247281,-0.03705709643396782,0.01537599806700207,0.3863450283698055,0.4168683920018568,0.26176973070082266,-0.07784585319661197,-0.22809999999999775,0.02400000000000091,-0.09499999999999886,-0.08979999999999677,-0.20529999999999404,0,0.001999999999995339,0.26030000000000086,-0.15330000000000155,0,-0.1728999999999985,0,0.8044000000000011,247000000,-0.3035289555450049,-0.88721798377901,1.5899999999999999,0.06439625657648218,-0.025749652606799067,0.018493885295867152,0.10500916065522281,-0.055643958371953677,0.07010518414644062,-0.05243309450096989,-0.3709690303028034,-0.030523363632051326,0.15509866130103417,0.03425522337259235,-0.0985128621336151,-0.16849893247420367,0.4670204534104494,1.2173764188459613
1998-10-31,0.03425522337259235,100.9951,84.778,74.7164,93.0314,93.0411,101.8524,100.851,71.8816,106.4643,79.1032,115.2474,193.1498,75.0661,34320000000,99.8963534904307,114.481302245525,14.39,0.06170792606468023,101.0663,84.7632,74.6175,93.2038,93.0668,102.1094,100.851,71.8816,106.4643,79.1032,115.2474,193.1694,75.0661,33301000000,100.328095513152,115.527691275469,14.95,0.1395537792612922,0.07515752268481002,0.10090717529160909,0.08241328999574193,-0.02259587065948087,0.03304808771247281,-0.03705709643396782,0.01537599806700207,0.3863450283698055,0.4168683920018568,-0.027452702692087882,-0.07120000000000459,0.01480000000000814,0.09889999999998622,-0.1723999999999961,-0.0257000000000005,-0.2569999999999908,0,0,0,0,0,-0.019599999999996953,0,1019000000,-0.4317420227212949,-1.0463890299439953,-0.5599999999999987,-0.07784585319661197,0.06439625657648218,-0.025749652606799067,0.018493885295867152,0.10500916065522281,-0.055643958371953677,0.07010518414644062,-0.05243309450096989,-0.3709690303028034,-0.030523363632051326,-0.0985128621336151,-0.16849893247420367,0.0729149508592819,0.5937693712868786,1.2366071722557548
1998-11-30,-0.0985128621336151,100.8176,84.649,74.5795,92.6821,93.0303,101.8524,101.1247,71.8816,106.4643,79.3096,114.1573,193.1498,75.0661,33789000000,99.8026554215449,113.010830972789,12.85,0.03425522337259235,100.9951,84.778,74.7164,93.0314,93.0411,101.8524,100.851,71.8816,106.4643,79.1032,115.2474,193.1498,75.0661,34320000000,99.8963534904307,114.481302245525,14.39,0.06170792606468023,0.1395537792612922,0.07515752268481002,0.10090717529160909,0.08241328999574193,-0.02259587065948087,0.03304808771247281,-0.03705709643396782,0.01537599806700207,0.3863450283698055,-0.13276808550620744,-0.17749999999999488,-0.1290000000000049,-0.13689999999999714,-0.3492999999999995,-0.010800000000003251,0,0.27370000000000516,0,0,0.20640000000000214,-1.0900999999999925,0,0,-531000000,-0.09369806888580001,-1.470471272736006,-1.540000000000001,-0.027452702692087882,-0.07784585319661197,0.06439625657648218,-0.025749652606799067,0.018493885295867152,0.10500916065522281,-0.055643958371953677,0.07010518414644062,-0.05243309450096989,-0.3709690303028034,-0.16849893247420367,0.0729149508592819,0.288011862666826,0.5757583420094692,1.304356429548248
1998-12-31,-0.16849893247420367,100.7494,84.6599,74.4858,92.9053,92.8812,101.8524,101.1302,71.8532,106.3769,79.3096,114.1357,193.1498,75.0678,36007000000,99.8859989909439,112.352937577623,11.28,-0.0985128621336151,100.8176,84.649,74.5795,92.6821,93.0303,101.8524,101.1247,71.8816,106.4643,79.3096,114.1573,193.1498,75.0661,33789000000,99.8026554215449,113.010830972789,12.85,0.03425522337259235,0.06170792606468023,0.1395537792612922,0.07515752268481002,0.10090717529160909,0.08241328999574193,-0.02259587065948087,0.03304808771247281,-0.03705709643396782,0.01537599806700207,-0.06998607034058857,-0.06820000000000448,0.01089999999999236,-0.09369999999999834,0.2231999999999914,-0.14909999999999002,0,0.00549999999999784,-0.028400000000004866,-0.08739999999998815,0,-0.021600000000006503,0,0.0016999999999995907,2218000000,0.08334356939900545,-0.6578933951659991,-1.5700000000000003,-0.13276808550620744,-0.027452702692087882,-0.07784585319661197,0.06439625657648218,-0.025749652606799067,0.018493885295867152,0.10500916065522281,-0.055643958371953677,0.07010518414644062,-0.05243309450096989,0.0729149508592819,0.288011862666826,0.4670204534104494,0.5740859701426793,1.6680411237561366
1999-01-31,0.0729149508592819,101.0214,84.7928,74.5203,93.551,93.4299,102.2385,101.1302,71.8532,106.3769,79.3096,114.1357,193.4117,75.0678,35088000000,99.2885849764334,112.076402102159,12.47,-0.16849893247420367,100.7494,84.6599,74.4858,92.9053,92.8812,101.8524,101.1302,71.8532,106.3769,79.3096,114.1357,193.1498,75.0678,36007000000,99.8859989909439,112.352937577623,11.28,-0.0985128621336151,0.03425522337259235,0.06170792606468023,0.1395537792612922,0.07515752268481002,0.10090717529160909,0.08241328999574193,-0.02259587065948087,0.03304808771247281,-0.03705709643396782,0.24141388333348557,0.27200000000000557,0.13290000000000646,0.03450000000000841,0.645700000000005,0.5486999999999966,0.386099999999999,0,0,0,0,0,0.26189999999999714,0,-919000000,-0.5974140145105054,-0.2765354754640015,1.1900000000000013,-0.06998607034058857,-0.13276808550620744,-0.027452702692087882,-0.07784585319661197,0.06439625657648218,-0.025749652606799067,0.018493885295867152,0.10500916065522281,-0.055643958371953677,0.07010518414644062,0.288011862666826,0.4670204534104494,0.5937693712868786,0.7349569680715762,1.5854030553684062
1999-02-28,0.288011862666826,101.061,85.2669,74.7584,93.5206,93.4577,102.2385,101.2332,71.8532,106.3769,80.7226,114.504,193.4117,75.0678,34440000000,99.2898031528436,111.875424439129,12.01,0.0729149508592819,101.0214,84.7928,74.5203,93.551,93.4299,102.2385,101.1302,71.8532,106.3769,79.3096,114.1357,193.4117,75.0678,35088000000,99.2885849764334,112.076402102159,12.47,-0.16849893247420367,-0.0985128621336151,0.03425522337259235,0.06170792606468023,0.1395537792612922,0.07515752268481002,0.10090717529160909,0.08241328999574193,-0.02259587065948087,0.03304808771247281,0.2150969118075441,0.039600000000007185,0.47410000000000707,0.23809999999998865,-0.030400000000000205,0.02779999999999916,0,0.10299999999999443,0,0,1.4129999999999967,0.36830000000000496,0,0,-648000000,0.001218176410205274,-0.2009776630299882,-0.46000000000000085,0.24141388333348557,-0.06998607034058857,-0.13276808550620744,-0.027452702692087882,-0.07784585319661197,0.06439625657648218,-0.025749652606799067,0.018493885295867152,0.10500916065522281,-0.055643958371953677,0.4670204534104494,0.5937693712868786,0.5757583420094692,0.9460204751812196,1.6236983182304154
1999-03-31,0.4670204534104494,101.2691,85.2924,74.8375,93.2205,93.462,102.2385,101.3109,74.0917,106.7653,80.7226,114.7972,193.9031,75.0483,34298000000,99.3260439010475,112.101893941711,14.66,0.288011862666826,101.061,85.2669,74.7584,93.5206,93.4577,102.2385,101.2332,71.8532,106.3769,80.7226,114.504,193.4117,75.0678,34440000000,99.2898031528436,111.875424439129,12.01,0.0729149508592819,-0.16849893247420367,-0.0985128621336151,0.03425522337259235,0.06170792606468023,0.1395537792612922,0.07515752268481002,0.10090717529160909,0.08241328999574193,-0.02259587065948087,0.1790085907436234,0.20809999999998752,0.02549999999999386,0.07910000000001105,-0.3001000000000005,0.004300000000000637,0,0.07770000000000721,2.238500000000002,0.3883999999999901,0,0.2931999999999988,0.4913999999999987,-0.019500000000007844,-142000000,0.03624074820389467,0.22646950258199183,2.6500000000000004,0.2150969118075441,0.24141388333348557,-0.06998607034058857,-0.13276808550620744,-0.027452702692087882,-0.07784585319661197,0.06439625657648218,-0.025749652606799067,0.018493885295867152,0.10500916065522281,0.5937693712868786,0.5757583420094692,0.5740859701426793,1.2173764188459613,1.4829300267657164
1999-04-30,0.5937693712868786,101.757,85.2364,75.1577,93.3686,94.3295,102.2961,101.3109,74.0917,106.7653,80.7226,114.7972,186.1208,75.0483,34157000000,99.3870542362592,112.79894280243,17.34,0.4670204534104494,101.2691,85.2924,74.8375,93.2205,93.462,102.2385,101.3109,74.0917,106.7653,80.7226,114.7972,193.9031,75.0483,34298000000,99.3260439010475,112.101893941711,14.66,0.288011862666826,0.0729149508592819,-0.16849893247420367,-0.0985128621336151,0.03425522337259235,0.06170792606468023,0.1395537792612922,0.07515752268481002,0.10090717529160909,0.08241328999574193,0.12674891787642917,0.48790000000001044,-0.055999999999997385,0.3201999999999998,0.14809999999999945,0.8674999999999926,0.057599999999993656,0,0,0,0,0,-7.782299999999992,0,-141000000,0.06101033521170507,0.6970488607190077,2.6799999999999997,0.1790085907436234,0.2150969118075441,0.24141388333348557,-0.06998607034058857,-0.13276808550620744,-0.027452702692087882,-0.07784585319661197,0.06439625657648218,-0.025749652606799067,0.018493885295867152,0.5757583420094692,0.5740859701426793,0.7349569680715762,1.2366071722557548,1.402478195003254
1999-05-31,0.5757583420094692,101.7318,84.9189,75.2512,93.0333,94.6351,102.2961,101.3105,74.0917,106.7653,80.8391,112.0331,186.1208,75.0483,34282000000,99.6479470174473,113.402895465104,17.75,0.5937693712868786,101.757,85.2364,75.1577,93.3686,94.3295,102.2961,101.3109,74.0917,106.7653,80.7226,114.7972,186.1208,75.0483,34157000000,99.3870542362592,112.79894280243,17.34,0.4670204534104494,0.288011862666826,0.0729149508592819,-0.16849893247420367,-0.0985128621336151,0.03425522337259235,0.06170792606468023,0.1395537792612922,0.07515752268481002,0.10090717529160909,-0.018011029277409385,-0.025199999999998113,-0.31750000000000966,0.0934999999999917,-0.3353000000000037,0.3055999999999983,0,-3.9999999999906777e-4,0,0,0.11650000000000205,-2.764099999999999,0,0,125000000,0.26089278118809034,0.60395266267399,0.41000000000000014,0.12674891787642917,0.1790085907436234,0.2150969118075441,0.24141388333348557,-0.06998607034058857,-0.13276808550620744,-0.027452702692087882,-0.07784585319661197,0.06439625657648218,-0.025749652606799067,0.5740859701426793,0.7349569680715762,0.9460204751812196,1.304356429548248,1.580529503071637
1999-06-30,0.5740859701426793,102.0037,84.9238,75.1591,93.8638,94.5928,102.2961,101.3098,74.2632,107.2352,80.8391,112.1309,185.1341,75.1401,34029000000,99.8468143164152,113.245865733461,17.89,0.5757583420094692,101.7318,84.9189,75.2512,93.0333,94.6351,102.2961,101.3105,74.0917,106.7653,80.8391,112.0331,186.1208,75.0483,34282000000,99.6479470174473,113.402895465104,17.75,0.5937693712868786,0.4670204534104494,0.288011862666826,0.0729149508592819,-0.16849893247420367,-0.0985128621336151,0.03425522337259235,0.06170792606468023,0.1395537792612922,0.07515752268481002,-0.0016723718667899234,0.27189999999998804,0.004900000000006344,-0.09210000000000207,0.8305000000000007,-0.04229999999999734,0,-7.000000000090267e-4,0.17149999999999466,0.46990000000000975,0,0.09779999999999234,-0.9867000000000132,0.09180000000000632,-253000000,0.19886729896791167,-0.15702973164299294,0.14000000000000057,-0.018011029277409385,0.12674891787642917,0.1790085907436234,0.2150969118075441,0.24141388333348557,-0.06998607034058857,-0.13276808550620744,-0.027452702692087882,-0.07784585319661197,0.06439625657648218,0.7349569680715762,0.9460204751812196,1.2173764188459613,1.6680411237561366,1.8391886388475551
1999-07-31,0.7349569680715762,102.2026,84.8377,75.4055,93.6505,94.9978,102.3204,101.3098,74.2632,107.2352,80.8391,112.1309,175.6421,75.1401,34143000000,100.136638787346,113.804035052299,20.07,0.5740859701426793,102.0037,84.9238,75.1591,93.8638,94.5928,102.2961,101.3098,74.2632,107.2352,80.8391,112.1309,185.1341,75.1401,34029000000,99.8468143164152,113.245865733461,17.89,0.5757583420094692,0.5937693712868786,0.4670204534104494,0.288011862666826,0.0729149508592819,-0.16849893247420367,-0.0985128621336151,0.03425522337259235,0.06170792606468023,0.1395537792612922,0.16087099792889692,0.19890000000000896,-0.08610000000000184,0.2464000000000084,-0.21330000000000382,0.40500000000000114,0.02430000000001087,0,0,0,0,0,-9.49199999999999,0,114000000,0.289824470930796,0.5581693188379973,2.1799999999999997,-0.0016723718667899234,-0.018011029277409385,0.12674891787642917,0.1790085907436234,0.2150969118075441,0.24141388333348557,-0.06998607034058857,-0.13276808550620744,-0.027452702692087882,-0.07784585319661197,0.9460204751812196,1.2173764188459613,1.2366071722557548,1.5854030553684062,1.888825214899725
