cutoff,target_time,horizon_step,y_true,mean,sd,last_20_values,q_0.025,q_0.10,q_0.25,median,q_0.75,q_0.90,q_0.975
1984-09-30,1984-10-31,1,3.108773570204137,2.9564793362376287,1.0687922389507563,"[4.79265656085035, 4.768721860980585, 4.783272929287596, 4.5235052725404845, 3.277625509303417, 2.797085162561608, 2.213526785045916, 1.7130447254675385, 1.4476061393639883, 1.4252355659182037, 1.7867157181102211, 2.1363839705601078, 2.656625495119247, 2.885039499540732, 3.3568653687754857, 3.1864306534094, 2.883829557170525, 2.790260149851065, 2.808724453310263, 2.896431347585837]",1.4358615883049515,1.6865008668571835,2.194241081424464,2.8462770052403936,3.297435474171434,4.770176967811286,4.788199335858042
1984-09-30,1984-11-30,2,2.994428322333476,2.9564793362376287,1.0687922389507563,"[4.79265656085035, 4.768721860980585, 4.783272929287596, 4.5235052725404845, 3.277625509303417, 2.797085162561608, 2.213526785045916, 1.7130447254675385, 1.4476061393639883, 1.4252355659182037, 1.7867157181102211, 2.1363839705601078, 2.656625495119247, 2.885039499540732, 3.3568653687754857, 3.1864306534094, 2.883829557170525, 2.790260149851065, 2.808724453310263, 2.896431347585837]",1.4358615883049515,1.6865008668571835,2.194241081424464,2.8462770052403936,3.297435474171434,4.770176967811286,4.788199335858042
1984-09-30,1984-12-31,3,2.9039227642905674,2.9564793362376287,1.0687922389507563,"[4.79265656085035, 4.768721860980585, 4.783272929287596, 4.5235052725404845, 3.277625509303417, 2.797085162561608, 2.213526785045916, 1.7130447254675385, 1.4476061393639883, 1.4252355659182037, 1.7867157181102211, 2.1363839705601078, 2.656625495119247, 2.885039499540732, 3.3568653687754857, 3.1864306534094, 2.883829557170525, 2.790260149851065, 2.808724453310263, 2.896431347585837]",1.4358615883049515,1.6865008668571835,2.194241081424464,2.8462770052403936,3.297435474171434,4.770176967811286,4.788199335858042
1984-09-30,1985-03-31,6,3.9099569478794782,2.9564793362376287,1.0687922389507563,"[4.79265656085035, 4.768721860980585, 4.783272929287596, 4.5235052725404845, 3.277625509303417, 2.797085162561608, 2.213526785045916, 1.7130447254675385, 1.4476061393639883, 1.4252355659182037, 1.7867157181102211, 2.1363839705601078, 2.656625495119247, 2.885039499540732, 3.3568653687754857, 3.1864306534094, 2.883829557170525, 2.790260149851065, 2.808724453310263, 2.896431347585837]",1.4358615883049515,1.6865008668571835,2.194241081424464,2.8462770052403936,3.297435474171434,4.770176967811286,4.788199335858042
1984-09-30,1985-09-30,12,3.3454450327076835,2.9564793362376287,1.0687922389507563,"[4.79265656085035, 4.768721860980585, 4.783272929287596, 4.5235052725404845, 3.277625509303417, 2.797085162561608, 2.213526785045916, 1.7130447254675385, 1.4476061393639883, 1.4252355659182037, 1.7867157181102211, 2.1363839705601078, 2.656625495119247, 2.885039499540732, 3.3568653687754857, 3.1864306534094, 2.883829557170525, 2.790260149851065, 2.808724453310263, 2.896431347585837]",1.4358615883049515,1.6865008668571835,2.194241081424464,2.8462770052403936,3.297435474171434,4.770176967811286,4.788199335858042
1984-10-31,1984-11-30,1,2.994428322333476,2.852154951148278,0.9781146509887316,"[4.768721860980585, 4.783272929287596, 4.5235052725404845, 3.277625509303417, 2.797085162561608, 2.213526785045916, 1.7130447254675385, 1.4476061393639883, 1.4252355659182037, 1.7867157181102211, 2.1363839705601078, 2.656625495119247, 2.885039499540732, 3.3568653687754857, 3.1864306534094, 2.883829557170525, 2.790260149851065, 2.808724453310263, 2.896431347585837, 2.7061688590633404]",1.4358615883049515,1.6865008668571835,2.194241081424464,2.8029048079359358,3.209229367382904,4.548026931384495,4.776361171841766
1984-10-31,1984-12-31,2,2.9039227642905674,2.852154951148278,0.9781146509887316,"[4.768721860980585, 4.783272929287596, 4.5235052725404845, 3.277625509303417, 2.797085162561608, 2.213526785045916, 1.7130447254675385, 1.4476061393639883, 1.4252355659182037, 1.7867157181102211, 2.1363839705601078, 2.656625495119247, 2.885039499540732, 3.3568653687754857, 3.1864306534094, 2.883829557170525, 2.790260149851065, 2.808724453310263, 2.896431347585837, 2.7061688590633404]",1.4358615883049515,1.6865008668571835,2.194241081424464,2.8029048079359358,3.209229367382904,4.548026931384495,4.776361171841766
1984-10-31,1985-01-31,3,3.5379915397866,2.852154951148278,0.9781146509887316,"[4.768721860980585, 4.783272929287596, 4.5235052725404845, 3.277625509303417, 2.797085162561608, 2.213526785045916, 1.7130447254675385, 1.4476061393639883, 1.4252355659182037, 1.7867157181102211, 2.1363839705601078, 2.656625495119247, 2.885039499540732, 3.3568653687754857, 3.1864306534094, 2.883829557170525, 2.790260149851065, 2.808724453310263, 2.896431347585837, 2.7061688590633404]",1.4358615883049515,1.6865008668571835,2.194241081424464,2.8029048079359358,3.209229367382904,4.548026931384495,4.776361171841766
1984-10-31,1985-04-30,6,3.6307287982633607,2.852154951148278,0.9781146509887316,"[4.768721860980585, 4.783272929287596, 4.5235052725404845, 3.277625509303417, 2.797085162561608, 2.213526785045916, 1.7130447254675385, 1.4476061393639883, 1.4252355659182037, 1.7867157181102211, 2.1363839705601078, 2.656625495119247, 2.885039499540732, 3.3568653687754857, 3.1864306534094, 2.883829557170525, 2.790260149851065, 2.808724453310263, 2.896431347585837, 2.7061688590633404]",1.4358615883049515,1.6865008668571835,2.194241081424464,2.8029048079359358,3.209229367382904,4.548026931384495,4.776361171841766
1984-10-31,1985-10-31,12,2.9515649536234534,2.852154951148278,0.9781146509887316,"[4.768721860980585, 4.783272929287596, 4.5235052725404845, 3.277625509303417, 2.797085162561608, 2.213526785045916, 1.7130447254675385, 1.4476061393639883, 1.4252355659182037, 1.7867157181102211, 2.1363839705601078, 2.656625495119247, 2.885039499540732, 3.3568653687754857, 3.1864306534094, 2.883829557170525, 2.790260149851065, 2.808724453310263, 2.896431347585837, 2.7061688590633404]",1.4358615883049515,1.6865008668571835,2.194241081424464,2.8029048079359358,3.209229367382904,4.548026931384495,4.776361171841766
