cutoff,target_time,horizon_step,y_true,q025,q05,q10,q20,q25,q30,q40,q50,q60,q70,q75,q80,q90,q95,q975,mean_vec
2014-01-31,2014-02-28,1,0.7071170161096374,-0.5718951112990295,-0.2971800177646644,-0.16925184840648883,0.5392205218270636,0.7116273486456455,0.7634785576763119,0.895155758373477,1.0780249614600819,1.4249351123482303,1.583004850577903,1.6344967613443702,1.7512310898750356,1.9940042834461444,2.4024499935686414,2.6118573449029685,1.118107187851383
2014-02-28,2014-03-28,1,0.5383897583259634,-0.5250481436928967,-0.24702497152347258,-0.15738411188744697,0.5689533712240279,0.6812530164512087,0.7336821470491045,0.8382090164055936,0.9738715295941637,1.2475485482993416,1.470873583211754,1.5923397161498847,1.6408572262108696,1.96381703499484,2.4125997625567535,2.6355195472122848,1.0877654603609108
2014-03-31,2014-04-30,1,0.6594523656700435,-0.6186045653897798,-0.36676997722880184,-0.16934561599273545,0.513563142153908,0.5383569259862514,0.6661266072498774,0.7763357074348292,0.9000766876379562,1.098547320693159,1.442332908985624,1.5355629638874415,1.621694403850911,1.9177490737105047,2.402695596832536,2.6272257284079696,1.013966272657115
2014-04-30,2014-05-30,1,0.5314404435762254,-0.6099298605926606,-0.3132033309400766,-0.1684397841902404,0.5382928594044277,0.6239372375742569,0.6636046529872383,0.7661051626152638,0.9008990596286229,1.1098635075813208,1.4487040995078146,1.589369873580193,1.6404134728171245,1.93797123924474,2.459650106827438,2.647513075565156,1.042218524329055
2014-05-31,2014-06-30,1,0.4726218495818557,-0.5863276562253867,-0.33006057029851543,-0.16934175375331553,0.5011035735169844,0.5382871413608226,0.6216061913719626,0.715605653396925,0.8260729789141762,0.9857461072798563,1.2834455343012356,1.446701892960298,1.5895044820367703,1.8350405759498991,2.2133108641714565,2.594612497099891,0.9524952437822606
2014-06-30,2014-07-30,1,0.3214051875798152,-0.6186045653897798,-0.3992563539909185,-0.17107323567689708,0.4612245617735921,0.4813973164033537,0.5362948082232565,0.6541072486966736,0.7561043812737808,0.8956908355622043,1.1145222709550926,1.3794469190275702,1.5039994139075759,1.7615533381585475,2.1841440427463907,2.528289716005926,0.8770251911019464
2014-07-31,2014-08-31,1,0.2919450167707893,-0.6186045653897798,-0.35840619383208533,-0.17131578526332591,0.27492413339072574,0.461965703554232,0.48380518184625926,0.5383788569080684,0.7031275761077151,0.8156285378061785,0.9748566111655772,1.1055083129245094,1.3818155420017941,1.6402640559224655,1.9057515390374982,2.2139819672641656,0.7901523210020337
2014-08-31,2014-09-30,1,0.32891644013253174,-0.5932953449111371,-0.35087924319039,-0.17122372816147488,0.2256722192711446,0.30856962214069245,0.434978272847799,0.5326289852598406,0.6517091294655531,0.7662079565979217,0.9137632551930606,1.0722207411151512,1.2738034519140573,1.6374298892213628,1.9198729115746358,2.4071168689125773,0.756750279394878
2014-09-30,2014-10-30,1,0.391921210055357,-0.6186045653897798,-0.38009535713079823,-0.17200900379269649,0.2120599911323943,0.31011414901835105,0.32503943514893224,0.471415451842113,0.6060135656967885,0.7344051250947878,0.8876698507929898,0.9866737912856905,1.1862544801877912,1.6344166857403049,1.9030744668144297,2.213986540944453,0.7037208085154011
2014-10-31,2014-11-30,1,0.31287555947274726,-0.6159957418467834,-0.3219002948334857,-0.16853137554410552,0.2932589518396634,0.3214379673621493,0.32788700517163705,0.4601596148456188,0.5382851536212963,0.6857408755598535,0.8353776808996582,0.9099580487827407,1.081520870907005,1.5887625523416904,1.7536601383133004,2.026833554764753,0.6696798798134886
2014-11-30,2014-12-30,1,-0.1645561848566901,-0.6119289842829152,-0.32256048118668107,-0.16988576847418252,0.29544996733790013,0.3125228531987386,0.3217852581850198,0.3811520745097899,0.5195552398893831,0.6446844187718181,0.7861979121453785,0.8878404229600433,1.042137668664482,1.5720347172638578,1.7562877760609845,1.9246601896296391,0.6385771982704839
2014-12-31,2015-01-31,1,-0.3979690587676776,-0.6186045653897798,-0.40614014244129615,-0.17420411202014743,-0.1536014995656706,0.1826458634270684,0.3039927820539992,0.32670527184239523,0.45513208631441293,0.5383233222175117,0.7443225040221475,0.855123238560106,0.9774762949557901,1.4753170974709433,1.754152056666374,1.9206228991601995,0.561297538245909
2015-01-31,2015-02-28,1,-0.1060124185976119,-0.6186045653897798,-0.5551133011453259,-0.38606133225252526,-0.1693664447939928,-0.16525184206776253,0.021243544272216697,0.3161865053368667,0.3696033593542788,0.5090824485836198,0.6869802305800289,0.8181364021503191,0.9025115471856716,1.4506451318584046,1.754504085845359,1.9214367370995096,0.4789965505128554
2015-02-28,2015-03-28,1,0.11716023781505049,-0.6186045653897798,-0.5545848689983962,-0.38035864176365475,-0.16733063990157288,-0.15323211755514948,-0.11703986632680059,0.3076583452828053,0.3355683597161391,0.46682571547708157,0.6753615843237494,0.8282929185192814,0.9165663715419994,1.4513140131483102,1.7061942949988893,1.9227649092016377,0.4581825029862973
2015-03-31,2015-04-30,1,0.18418421707133703,-0.6186045653897798,-0.5341713117555145,-0.3512346166157538,-0.16667949987872382,-0.14684677317152306,-0.11190392240149,0.16765010882301745,0.32003063714721136,0.3962984669349549,0.5382901197363431,0.6933947229123515,0.8416749587072319,1.2435794417095953,1.6387086298737057,1.8856259030438762,0.3993002459565594
2015-04-30,2015-05-30,1,0.4639870888456965,-0.6186045653897798,-0.5431409975880988,-0.3723046214226511,-0.16593249537567414,-0.1390550538704232,-0.01843813136958755,0.1518447623636037,0.30534558624531277,0.3431742282846118,0.4930815106065137,0.6244413442969452,0.765238628147459,1.1031436433762527,1.600746583764709,1.7550734937386367,0.36278324779738774
2015-05-31,2015-06-30,1,0.42473110847598416,-0.6080694347165763,-0.49351328603879785,-0.26996089611573215,-0.14708394466209834,-0.0589245541354654,0.09551214716194487,0.27110756444811673,0.32474515234456114,0.4591160144968509,0.5346255194606835,0.6412664494237637,0.7586845005303902,1.0911308483309228,1.5693418276009228,1.6462561994139446,0.39798380992188814
2015-06-30,2015-07-30,1,0.3228594809047802,-0.5831571387987013,-0.47711752919320966,-0.18939785141888515,-0.12618877795882472,0.06848896433655316,0.14823613483788492,0.3122593422756085,0.36680381193839945,0.45890832739368403,0.5318096584960207,0.6366504996953184,0.7499974969588643,1.0911228962533552,1.5722715658117556,1.6535099672891713,0.42121677274459957
2015-07-31,2015-08-31,1,0.21644152589423984,-0.5873476147590128,-0.48277828167129677,-0.20759103021786507,-0.13029899350697735,0.05582199591020113,0.1445888390063738,0.3100076187622334,0.3235171343119061,0.40772529784256517,0.4669322881888228,0.5365318918550683,0.6557805558906704,0.9916570252101753,1.4491390536127466,1.6404332269776876,0.3820254496636454
2015-08-31,2015-09-30,1,0.04174612833165447,-0.5918508918141626,-0.49304766776876574,-0.2969290738416306,-0.14855818459245496,-0.10790108354436596,0.10083335145689844,0.22024354264767051,0.32141696430535993,0.3548236845118956,0.4615958186001086,0.5026461686677716,0.6215319489487445,0.919364981532891,1.44749684478705,1.639225699199158,0.34510976987417186
2015-09-30,2015-10-30,1,0.2443136498637033,-0.5916129654927397,-0.46726161576564673,-0.2476246478326487,-0.1399519406661197,-0.05834277130212538,0.03936461552848849,0.1614588217148828,0.29926876259971297,0.3240023303764335,0.4336361262061176,0.4627725789623964,0.5292741991064295,0.8955262511219101,1.4433102274496614,1.6306209085546135,0.310955061196866
2015-10-31,2015-11-30,1,0.34520480635547024,-0.5855656563350221,-0.4597290859863165,-0.21187868197035986,-0.1296290974430059,0.035990654618587595,0.07164453515504489,0.19063242091938237,0.27643678822227935,0.32350256901268826,0.41467470625797276,0.459434549056825,0.47143400165631727,0.8717635766719213,1.3455878520926612,1.6270025731730735,0.30906930193855936
2015-11-30,2015-12-30,1,0.42992995814450374,-0.5590948592059086,-0.39331752531223585,-0.16755467829049084,0.03390679578378712,0.06961185497828384,0.1414955583646185,0.23340538069087344,0.32143395762297633,0.3347375927914451,0.4107366598498158,0.45984207518255127,0.4723097373734201,0.8720999187877422,1.2226590330747342,1.6062550819423753,0.3377765592809343
2015-12-31,2016-01-31,1,0.3277564717789172,-0.5285267513229006,-0.35468986466386454,-0.1665958025720572,0.03699242393120104,0.0969162608230809,0.1864251203350162,0.2873735709482209,0.32267396723770947,0.38933817662201686,0.42976848367057513,0.4632946826167848,0.534635334918652,0.8597600397399794,1.193391953677963,1.5975547260562195,0.35920668829568025
2016-01-31,2016-02-29,1,-0.11155951498583729,-0.5559033227866675,-0.4246579338873313,-0.1683264033229957,-0.047677785491536104,0.0412208693461356,0.14879181100173347,0.24352135204967085,0.32203325637497826,0.3286810645198141,0.407844659807271,0.42772211309715424,0.46055485195017143,0.7429537819829544,1.0766395484999292,1.4486368632635687,0.30615879438776145
2016-02-29,2016-03-29,1,-0.08058724918182936,-0.6186045653897798,-0.49817495203314294,-0.2586657542725208,-0.13924082363424078,-0.11031699420907772,0.033593160817536896,0.1725474943748784,0.25704592843842733,0.3240131670376439,0.3593156641852451,0.4251175695526083,0.4436046911738454,0.6395004333944014,1.0040954726464026,1.447572464003427,0.2428965377905561
2016-03-31,2016-04-30,1,-0.18423552953241715,-0.6186045653897798,-0.41163716872161504,-0.17992285019041518,-0.11312299494620479,-0.09803923489197561,0.03432615128408987,0.17287033279204186,0.30236378048356966,0.32812835878348967,0.4028584871435083,0.429465400826142,0.46204337951901037,0.8475108957163625,1.1119166697733658,1.6173930821108313,0.28089005408774054
