cutoff,target_time,horizon_step,y_true,q025,q05,q10,q20,q25,q30,q40,q50,q60,q70,q75,q80,q90,q95,q975,mean_vec
2016-10-31,2016-11-30,1,1.6843334719788938,-0.022038949493689702,0.2214312556770139,0.857517110317803,1.0928190863213323,1.1723941969401974,1.2365378650921135,1.4843433843663871,1.5617467571316408,1.6817607783444597,1.7461921096393975,1.917495280929954,2.0076444466287784,2.2091273786854755,2.6079834305413385,2.8412981276984106,1.5381668376065616
2016-11-30,2016-12-30,1,2.0507989115119862,0.008771964914283514,0.5204091425893271,0.8892510052843501,1.12829783921018,1.2293267098564864,1.2899743326447264,1.5207869454653735,1.6131387879551193,1.6844563700634174,1.742566186595762,1.916473634282383,1.9734245198134548,2.274160065144177,2.6074228819674348,2.833997285398212,1.5695034669665184
2016-12-31,2017-01-31,1,2.5103933482571117,0.23462334036538962,0.8625823116096121,1.1191177210201277,1.5138235027932934,1.5500896295870008,1.6344656680985967,1.7175747716344194,1.9187565947396343,2.047775015554096,2.1926291922799894,2.2696939477696865,2.4596380356493777,2.8130174036002913,3.0743414001478575,3.4568886918896102,1.9226232812525927
2017-01-31,2017-02-28,1,2.8103616813294208,0.8898079740623319,1.121192642621509,1.5177696496406634,1.7392452164865906,1.9284931230597069,2.0355351692191928,2.154897598008337,2.435477562854881,2.6175823399420572,2.757385642085137,2.8413121561615204,3.015834535362779,3.223952409248133,3.6078207947862064,3.6766535597539516,2.3780483583189578
2017-02-28,2017-03-28,1,2.44119623655914,1.1206858515999154,1.501448042989688,1.7042116808246162,2.0418455863021148,2.149274208362101,2.267691251794547,2.5485080339131394,2.674997797239443,2.8012329426529203,2.9347797697841065,3.0670723675554177,3.157909174445107,3.4843836165482482,3.654120701800165,3.760635332878861,2.6133827939736407
2017-03-31,2017-04-30,1,2.176223471915395,1.120714390698229,1.3406675986730936,1.6840586729726932,1.9691420453533246,2.058687637481322,2.1718383934494234,2.368017068607759,2.5408968807663523,2.6734563212804527,2.792711481297972,2.844410850032335,3.004217900352885,3.1914861142776303,3.514949065480736,3.67279110410666,2.4771192724029483
2017-04-30,2017-05-30,1,1.8563431667619756,0.8909096753672086,1.1337900668783847,1.5164416131484875,1.7093700637962945,1.803504020632286,1.9180139498398971,2.031510908361246,2.175904777955141,2.29002240387685,2.540898069649273,2.618846109856416,2.754046491912752,3.0468764017012786,3.21819279771698,3.603116274260726,2.2139005863490615
2017-05-31,2017-06-30,1,1.640565809959127,-0.022057907991702215,0.8758057832866802,1.1370318486817725,1.4204396115488067,1.601369266435995,1.6442907539700249,1.6935079521653298,1.812287497340226,1.9490711908573164,2.1272409739543923,2.2124393073274087,2.2913203928214743,2.7631625366195394,3.024373398644002,3.340554645570437,1.8728811071671467
2017-06-30,2017-07-30,1,1.7251073506566073,-0.05736077779072784,0.6472603106623749,1.083199707358524,1.2303284659543638,1.3406235291295334,1.4188648852765469,1.608704341966132,1.6816654769075534,1.7338433089371352,1.948793937183001,2.0178748242514333,2.0543359561530234,2.5041662200790653,2.809366816462113,3.0656913531253673,1.6847442232471026
2017-07-31,2017-08-31,1,1.92812155729698,-0.005370204105335875,0.8650597269705719,1.1198076682514755,1.3347724442667568,1.4280172674244547,1.5388522620285934,1.6372559910953033,1.686223888858358,1.7579719275148638,1.962805922119741,2.0443319081369937,2.1545035282652143,2.4975348887400197,2.7941026375306377,2.8981025390763433,1.7309092102311427
2017-08-31,2017-09-30,1,2.1805652303711787,0.6455083061174539,1.0781980813711807,1.172304276137229,1.517723135597864,1.60054110401008,1.6546789404025668,1.7189365256898663,1.9103570174150215,2.026990801576719,2.1556140495481313,2.251589877140154,2.373188975417954,2.7553835628799455,2.8866195587059584,3.1907999395154136,1.914280716153701
2017-09-30,2017-10-30,1,2.020757753132485,1.041017120450855,1.1388691149533492,1.513169091144122,1.6826441880493113,1.7102165395795663,1.7773575615810047,1.9490176823199148,2.070970963948475,2.1850664440675023,2.437084901622765,2.553556799360845,2.6246373640109635,2.8869754952643314,3.165032790574823,3.5935992576491227,2.1260328283669128
2017-10-31,2017-11-30,1,2.172493864295566,0.9136823695782881,1.1207905365670041,1.3693418761751235,1.6298822920867473,1.6840568661486834,1.7125123650613805,1.8869148597443135,1.9712966277070911,2.05675708858209,2.214017493275638,2.2923263290642297,2.4789358998723037,2.7941047299261794,3.0005576665895943,3.204212274066113,2.0143057581100554
2017-11-30,2017-12-30,1,2.129930719552253,1.0860368779801952,1.1782403707910012,1.5162378201707452,1.6840510155084774,1.7066009468394188,1.7617853948780382,1.957737262097992,2.039185922277047,2.170614800462114,2.292160379305756,2.497580815087754,2.611408971351666,2.8409652682370523,3.13523720228488,3.4920032140801296,2.106749864043021
2017-12-31,2018-01-31,1,2.151318868063945,1.120641104499199,1.2311137927801774,1.518556955867087,1.684306229737824,1.7158231424203736,1.763222156316391,1.954154926686938,2.041622635650575,2.1621517859090553,2.2825731607089006,2.4382756203847262,2.5606518269563776,2.8296094791901485,3.0755361120514317,3.451734097500311,2.102707481174804
2018-01-31,2018-02-28,1,2.263468931091861,1.1209550058730162,1.3406706424596873,1.5340160178215925,1.6881259200784124,1.7391115576545448,1.8875922842111024,2.016270157984841,2.090749730825585,2.167899432306893,2.282425711003457,2.4375718158639192,2.5573263091567027,2.8336437078542107,3.139718823121807,3.5012482383050965,2.1358578978344256
2018-02-28,2018-03-28,1,2.3309497646499366,1.136576765042014,1.409727850085319,1.6102894588319647,1.7589131070450135,1.9147339461846822,1.9723140705726356,2.0771975810992602,2.166548317902678,2.2599181655255802,2.486330848469538,2.5927719529707973,2.6826879714099268,2.8985615755472867,3.1904538693144646,3.594205783791336,2.2368295052850073
2018-03-31,2018-04-30,1,2.4709963021052994,1.1384936569086401,1.4387729001149836,1.6666666666666607,1.894524581801223,1.9726109406927992,2.051483221201642,2.1711958157495657,2.2829418702991044,2.4896282655153836,2.629609037819452,2.755470733923581,2.807204368223638,3.118691436092207,3.4571037075651434,3.6252325070506757,2.3527594388134374
2018-04-30,2018-05-30,1,2.781921607842497,1.5175240763694324,1.6867333017800963,1.8468841979301962,2.0621810897154753,2.1513240369477296,2.177441342607252,2.3288493110076107,2.5401445486677368,2.673997861751423,2.7924749124410906,2.8410207102928164,2.9360124748002994,3.1906243557278757,3.5738450467084157,3.676318449871018,2.5265253280671254
2018-05-31,2018-06-30,1,2.8075506935940187,1.646002493897566,1.7712484653894482,2.0207400215045124,2.2188994956046684,2.3275333688514714,2.4429991099195405,2.6020786983088118,2.74445967939632,2.8031940935625186,2.9642452889475654,3.0746923728275872,3.1645464115541344,3.500945673151849,3.646088346131544,3.8049802092605636,2.7243375959183127
2018-06-30,2018-07-30,1,2.854124785561929,1.6375387666010526,1.7587008293696382,2.0335944951455054,2.263891529054866,2.4197089439386246,2.478047060392922,2.597601491401398,2.752293577981657,2.8069416976371078,2.8987352032507356,3.0243246789600353,3.127633220860368,3.4477904254242366,3.619312357911922,3.7599752870815943,2.7058729841117874
2018-07-31,2018-08-31,1,2.6429238568742575,1.6523751214284645,1.8438934166027732,2.1288873757100673,2.407444833888148,2.4821730827668977,2.5466279612817315,2.676377165835828,2.786531598231961,2.8449442587059943,2.9809993143944924,3.0514971764785646,3.144252058327775,3.484787495068156,3.669086346712929,3.810101847674878,2.7645884914147816
2018-08-31,2018-09-30,1,2.332055105808828,1.6094980781946615,1.7376297875085005,1.9283274973327824,2.2195011139017606,2.3062540043008037,2.444022030957349,2.5747155351443896,2.6743407815630285,2.7914667370574797,2.8495607677679406,2.9000506763875697,3.0497862941333227,3.2042706517019433,3.5178495661923654,3.731560370386107,2.6455606495584942
2018-09-30,2018-10-30,1,2.492032470218053,1.4157152973835039,1.6496572863497414,1.7670629369938153,2.020705700608598,2.1469806315123963,2.19836587539204,2.322656687095228,2.524244197934485,2.628006374821969,2.7795059957861206,2.810841830862699,2.855137193049216,3.1671849437563653,3.4549103848482767,3.620992975013341,2.487527977557582
2018-10-31,2018-11-30,1,2.147328577667773,1.5973335963386188,1.7375786906209898,1.990581629726419,2.219329701723138,2.3026783279209644,2.3611673530401665,2.539203714100237,2.6400481791056474,2.7636204449249058,2.824901183170885,2.8701321215130684,3.022083789587753,3.2114543055600917,3.601840391019538,3.6664032373724216,2.628896504701049
