cutoff,target_time,horizon_step,y_true,q025,q05,q10,q20,q25,q30,q40,q50,q60,q70,q75,q80,q90,q95,q975,mean_vec
1999-12-31,2000-01-31,1,1.5854030553684062,0.360691246709441,0.4844033636336856,0.5849461250450472,0.8446742346400187,0.9603618690665343,1.2286144223071866,1.5551560367091215,1.7150538984943893,1.849515434474775,1.9632743398106944,1.9789709448587796,2.0342362489838632,2.202458544620667,2.350658803237145,2.8847079706224066,1.56130055546472
2000-01-31,2000-02-29,1,1.6236983182304154,0.36099508490847015,0.5220468082354366,0.7293878738563345,0.9334771673569677,1.2349551963977576,1.411716009615332,1.5740507074321406,1.7555954430033027,1.872987430563559,1.9518151066909066,1.9767521354728206,2.0258236932541274,2.0948754829099325,2.2777257764035297,2.8844512775570323,1.6090452796323362
2000-02-29,2000-03-29,1,1.4829300267657164,0.41831440391682323,0.5733023883563599,0.78198871254199,1.2320330914249702,1.4362967400293278,1.5584901855250932,1.6110718223029787,1.7571564285882073,1.9003931350233472,1.9708402156780518,1.9859643253144932,2.0354430354612028,2.214868037107606,2.6424816465535304,2.964975159585091,1.6825090081581733
2000-03-31,2000-04-30,1,1.402478195003254,0.3611691877469108,0.5223810589658209,0.7302988099804169,0.9340133134052377,1.226590293531619,1.303592560423316,1.5603561180799324,1.6232138968282936,1.7740121133547426,1.9482445830838468,1.9729407661732135,1.9950520567050605,2.086104284129344,2.2734901722567007,2.8841366215348017,1.5827793457154635
2000-04-30,2000-05-30,1,1.580529503071637,0.36091484857291434,0.5028943640120641,0.5999663946472181,0.9000686427955769,1.0375572277833736,1.2838275420995475,1.453697729070159,1.584852900589602,1.7545392509296898,1.8944562132046041,1.9485655576006855,1.9767685945925626,2.0801396204525444,2.255802680237365,2.7955516502433095,1.5215367105820023
2000-05-31,2000-06-30,1,1.8391886388475551,0.41843526521953245,0.5437749470063332,0.7479390243049021,1.2206162859416736,1.3462987529842947,1.4265164904125907,1.5695163453384806,1.6099176789288203,1.7707659567720555,1.9381573972290616,1.9608189999128893,1.986954724716512,2.0934499827065505,2.2943740213825548,2.884403280298528,1.6147631626018677
2000-06-30,2000-07-30,1,1.888825214899725,0.5226917315171304,0.7249450296430747,0.8746097714645461,1.3598004269628703,1.4621237878588775,1.5561966142312822,1.58895021981375,1.7571018378511658,1.848489018570581,1.9504914071438928,1.9763839805380323,2.03017672813064,2.244437065508072,2.6438835590550807,2.9021083369455423,1.7072884353112798
2000-07-31,2000-08-31,1,1.1247378236676209,0.5325192645798384,0.7326136663256835,0.9095445785705925,1.412338114828717,1.5158894452197889,1.56524463907076,1.6232076912491475,1.8213133419031016,1.8901839392393818,1.958907318826903,1.9848018117528332,2.035125698104643,2.245729285372458,2.6532819944886157,2.972609266569138,1.7527318596282913
2000-08-31,2000-09-30,1,1.4399424109766024,0.36059210577783873,0.415304376859482,0.5647794988746857,0.7817071742157252,0.8966875905248568,0.9712318252800004,1.3018032166834754,1.5567523806334276,1.6192709471347981,1.8245007387890408,1.8881275501153294,1.9482457195617937,2.0469177226355786,2.2529377221447864,2.884077648555302,1.4294408629253736
2000-09-30,2000-10-30,1,1.3321928166966313,0.36109073533846586,0.5106112781146871,0.6134194735428079,0.9081724819378648,1.0419387424574544,1.2235009123490408,1.4238433570067093,1.5720427087961109,1.6615801770535876,1.8474805282843767,1.8942729258505544,1.9494535959990371,2.0801915868769822,2.288990338360282,2.8846123920449056,1.5121699565272377
2000-10-31,2000-11-30,1,1.9125152331664896,0.36101352208361204,0.5038977354439242,0.5971856972314288,0.8772299745237446,0.9788511685379921,1.1532659554421865,1.3591629831193008,1.5560870218390184,1.6114010945832624,1.8235742848153302,1.8877585365079346,1.942101160788454,2.0791510113896527,2.560470202375265,2.951922597417769,1.4847933218608869
2000-11-30,2000-12-30,1,1.4933702493997505,0.5223119451217422,0.7272196717920371,0.8914892401470753,1.3017082165662652,1.347301497169728,1.4506119193774076,1.5794230389943023,1.756208919405101,1.8842633053699902,1.9281560166397538,1.9662939881039043,2.0291828252987805,2.2460432275429163,2.653273319223673,2.978323169411721,1.6944359566150222
2000-12-31,2001-01-31,1,1.295473350601983,0.4876251699060873,0.5876832286365832,0.7819966263083703,1.1184508456324247,1.3036956133239752,1.3787341735592107,1.5032484693060209,1.587940673327927,1.7620125293035593,1.8948450861093529,1.9124948922989964,1.9625184492028958,2.0789873527629097,2.6334125788472096,2.9057518988410296,1.605629122525722
2001-01-31,2001-02-28,1,0.7797761829277938,0.36110356815406136,0.52232068964026,0.7296082143835952,0.9248102204866626,1.1795139049876742,1.2851984582414713,1.4062413572912715,1.5225372830734982,1.6100121684970097,1.8266384692256494,1.8883411954885767,1.910732502808408,2.033578569653172,2.2456321457097603,2.843265722888456,1.498077893850173
2001-02-28,2001-03-28,1,0.975860242603277,0.03326158206945183,0.1267969869786972,0.41489518384125235,0.54752804670012,0.5875606238348421,0.7164475508981498,0.7818137140314357,0.9403185016628358,1.2808278182209598,1.4461231367452059,1.572138939423736,1.7539876595726147,1.9116002478109106,2.034563878085152,2.2451616850895206,1.1064903024181711
2001-03-31,2001-04-30,1,1.1665677138456454,0.03119751204561018,0.25659331343919717,0.42973227296210825,0.5678976904819039,0.5881853001194018,0.6588237285161229,0.7752651944826335,0.9140286550063692,1.201057225295055,1.402562031161767,1.4987162671484995,1.599750295092268,1.9055038192525258,2.036713462349134,2.2309222865873966,1.0724383019090418
