cutoff,target_time,horizon_step,prediction,h_step_sd,y_true
1986-01-31,1986-02-28,1,3.7967944613309546,0.3407074241332652,3.19849482596426
1986-01-31,1986-03-31,2,3.715278598380915,0.47601185459594375,2.153558052434445
1986-01-31,1986-04-30,3,3.7035227813154226,0.5802897258929176,1.5887850467289688
1986-01-31,1986-07-31,6,3.728740297884762,0.6684396377343812,1.671309192200554
1986-01-31,1987-01-31,12,3.767161174732765,0.7462398724140143,1.364877161055511
1986-02-28,1986-03-31,1,3.4478094666123944,0.3377300579129512,2.153558052434445
1986-02-28,1986-04-30,2,3.563379538810196,0.4737667594463209,1.5887850467289688
1986-02-28,1986-05-31,3,3.623544518328653,0.5783106130044379,1.679104477611948
1986-02-28,1986-08-31,6,3.6649354516548134,0.6666143100606527,1.575532900834098
1986-02-28,1987-02-28,12,3.7120115228046,0.7445067997001454,1.914311759343668
1986-03-31,1986-04-30,1,2.1750259951032773,0.334821387402184,1.5887850467289688
1986-03-31,1986-05-31,2,2.1935871347783036,0.4709945071411196,1.679104477611948
1986-03-31,1986-06-30,3,2.2164110368117202,0.5756839326968344,1.7674418604651132
1986-03-31,1986-09-30,6,2.2505312869220546,0.6640464825306229,1.757631822386685
1986-03-31,1987-03-31,12,2.2980793730205558,0.7419560579606772,2.8414298808432603
1986-04-30,1986-05-31,1,1.5509483439067064,0.33567615707365694,1.679104477611948
1986-04-30,1986-06-30,2,1.4792887603228695,0.47161467502515264,1.7674418604651132
1986-04-30,1986-07-31,3,1.4378303574125453,0.5761249767773641,1.671309192200554
1986-04-30,1986-10-31,6,1.418930526905027,0.6643519394200101,1.5668202764977046
1986-04-30,1987-04-30,12,1.4618049295768556,0.7421466768741165,3.679852805887762
1986-05-31,1986-06-30,1,1.4061125023912657,0.34051165557818697,1.7674418604651132
1986-05-31,1986-07-31,2,1.3106741414027234,0.4754176924447875,1.671309192200554
1986-05-31,1986-08-31,3,1.2487195255737802,0.5790488309632541,1.575532900834098
1986-05-31,1986-11-30,6,1.2334229089599602,0.6666760114521052,1.2844036697247765
1986-05-31,1987-05-31,12,1.273716498306595,0.7440211552570455,3.669724770642202
1986-06-30,1986-07-31,1,1.6609555697637257,0.34030762613122173,1.671309192200554
1986-06-30,1986-08-31,2,1.591945330598501,0.4753250516835006,1.575532900834098
1986-06-30,1986-09-30,3,1.5506794129420618,0.5790719036904176,1.757631822386685
1986-06-30,1986-12-31,6,1.524166383086087,0.666770962129019,1.187214611872145
1986-06-30,1987-06-30,12,1.5681557894341764,0.7441708233988642,3.7477148080438782
1986-07-31,1986-08-31,1,1.5962847763305996,0.3337646637071208,1.575532900834098
1986-07-31,1986-09-30,2,1.5904081773035315,0.4693736024492861,1.757631822386685
1986-07-31,1986-10-31,3,1.608522943745137,0.573683007251436,1.5668202764977046
1986-07-31,1987-01-31,6,1.6492594948522126,0.6617240198011168,1.364877161055511
