cutoff,target_time,horizon_step,prediction,h_step_sd,y_true
2010-08-31,2010-09-30,1,1.6620160133026691,0.2700620403823211,1.764018510864207
2010-08-31,2010-10-31,2,1.6526536374724186,0.36668335648773037,1.9248406949512464
2010-08-31,2010-11-30,3,1.60151215119684,0.44068458333238664,1.9058280123447344
2010-08-31,2011-02-28,6,1.5247051652264776,0.5033388979653456,2.609852934503376
2010-08-31,2011-08-31,12,1.425632835045778,0.5587425918186448,2.753747291211628
2010-09-30,2010-10-31,1,1.7628982462559688,0.2601275714045886,1.9248406949512464
2010-09-30,2010-11-30,2,1.7408043407413654,0.35843713486786094,1.9058280123447344
2010-09-30,2010-12-31,3,1.6490471553366097,0.4329241688685269,2.2023205218023145
2010-09-30,2011-03-31,6,1.44566381642724,0.4958974398906981,2.63127617196548
2010-09-30,2011-09-30,12,1.2077019914465286,0.5516410652636109,2.8731837256162684
2010-10-31,2010-11-30,1,2.125046668299725,0.2659734553568954,1.9058280123447344
2010-10-31,2010-12-31,2,2.0161097653554165,0.36380478014549433,2.2023205218023145
2010-10-31,2011-01-31,3,1.8594665502059797,0.43743132838976656,2.4208800334111658
2010-10-31,2011-04-30,6,1.6368095169651407,0.4997646061192903,2.6506902297918744
2010-10-31,2011-10-31,12,1.4024681383141968,0.5548142286298604,2.954160481596535
2010-11-30,2010-12-31,1,2.155620788003829,0.27398185012287596,2.2023205218023145
2010-11-30,2011-01-31,2,2.273844096529478,0.3694758188629347,2.4208800334111658
2010-11-30,2011-02-28,3,2.295153592165219,0.44296192033487475,2.609852934503376
2010-11-30,2011-05-31,6,2.2821726604512595,0.5054570563643298,2.6513738871934533
2010-11-30,2011-11-30,12,2.249041929941616,0.5609658821757256,2.9713191578955023
2010-12-31,2011-01-31,1,2.4301337992833907,0.26457021505143125,2.4208800334111658
2010-12-31,2011-02-28,2,2.5422342991256635,0.3645001228803269,2.609852934503376
2010-12-31,2011-03-31,3,2.5520038166418244,0.439009255949077,2.63127617196548
2010-12-31,2011-06-30,6,2.487313725101604,0.5017912759305333,2.593861143013876
2010-12-31,2011-12-31,12,2.4225623814531727,0.557302671219046,2.727659597539533
2011-01-31,2011-02-28,1,2.7938756366278152,0.26055802624921315,2.609852934503376
2011-01-31,2011-03-31,2,3.0026908645219983,0.3593163630029382,2.63127617196548
2011-01-31,2011-04-30,3,3.114440917956719,0.4337721063868042,2.6506902297918744
2011-01-31,2011-07-31,6,3.2490268351055476,0.4963459385807967,2.684959573070178
2011-01-31,2012-01-31,12,3.3482311622897303,0.5516987656087374,2.6688553923178704
2011-02-28,2011-03-31,1,2.6409963952158133,0.25974070013080913,2.63127617196548
2011-02-28,2011-04-30,2,2.7408637458026126,0.3595313367209381,2.6506902297918744
2011-02-28,2011-05-31,3,2.756425435820227,0.43576198648731834,2.6513738871934533
2011-02-28,2011-08-31,6,2.723887592155293,0.4999479321073344,2.753747291211628
2011-02-28,2012-02-29,12,2.6726430290250476,0.5566855103438415,2.7444374609818745
2011-03-31,2011-04-30,1,2.6380009767962505,0.28456288178310113,2.6506902297918744
2011-03-31,2011-05-31,2,2.636979683013636,0.38277365893956466,2.6513738871934533
2011-03-31,2011-06-30,3,2.6368559614650233,0.45745808026878026,2.593861143013876
2011-03-31,2011-09-30,6,2.5899563063006226,0.5205789259282844,2.8731837256162684
2011-03-31,2012-03-31,12,2.538323712865795,0.5765688687343179,2.7032415973407664
2011-04-30,2011-05-31,1,2.7961738764249273,0.26441202674579756,2.6513738871934533
2011-04-30,2011-06-30,2,2.9329293150833062,0.3657634904181448,2.593861143013876
2011-04-30,2011-07-31,3,3.0450277359487035,0.44258950195883473,2.684959573070178
2011-04-30,2011-10-31,6,3.184626707110091,0.5071750659375555,2.954160481596535
2011-04-30,2012-04-30,12,3.287544859672565,0.5642150935373,2.6009696811680083
2011-05-31,2011-06-30,1,2.499330521122513,0.2689976308810979,2.593861143013876
2011-05-31,2011-07-31,2,2.5006558177029987,0.3687094888489783,2.684959573070178
2011-05-31,2011-08-31,3,2.5155649439777403,0.44447694465606075,2.753747291211628
2011-05-31,2011-11-30,6,2.474449057492218,0.5080955032408533,2.9713191578955023
2011-05-31,2012-05-31,12,2.424429499737793,0.5643848462984462,2.433443351247244
2011-06-30,2011-07-31,1,2.6787333795242136,0.2575066288533868,2.684959573070178
2011-06-30,2011-08-31,2,2.632677828202877,0.3561675274823125,2.753747291211628
2011-06-30,2011-09-30,3,2.6165668332643883,0.4318606690343991,2.8731837256162684
2011-06-30,2011-12-31,6,2.592172044153754,0.4959738300910849,2.727659597539533
2011-06-30,2012-06-30,12,2.5478302573623632,0.5526485288517718,2.405633434117349
2011-07-31,2011-08-31,1,2.8406737073456667,0.2593808342620859,2.753747291211628
2011-07-31,2011-09-30,2,3.0068899369143685,0.35777014996589335,2.8731837256162684
2011-07-31,2011-10-31,3,3.07519248443327,0.4333581160060296,2.954160481596535
2011-07-31,2012-01-31,6,3.141136290889513,0.497290968343575,2.6688553923178704
2011-07-31,2012-07-31,12,3.1873073521177444,0.5538108588960854,2.375417033291738
2011-08-31,2011-09-30,1,2.5925944279319695,0.25935756097812496,2.8731837256162684
2011-08-31,2011-10-31,2,2.532312898994821,0.3583469077894509,2.954160481596535
2011-08-31,2011-11-30,3,2.49218265358621,0.43420253895769834,2.9713191578955023
2011-08-31,2012-02-29,6,2.4270227570490377,0.49838418155961317,2.7444374609818745
2011-08-31,2012-08-31,12,2.348571425426509,0.5551320134114774,2.5657184189926907
