cutoff,target_time,horizon_step,prediction,h_step_sd,y_true
1999-11-30,1999-12-31,1,1.2219790475877101,0.34141923354952164,1.6680411237561366
1999-11-30,2000-01-31,2,1.17294650802236,0.4782349148964204,1.5854030553684062
1999-11-30,2000-02-29,3,1.119670631281359,0.583226985696668,1.6236983182304154
1999-11-30,2000-05-31,6,1.035217439287416,0.6715160926986021,1.580529503071637
1999-11-30,2000-11-30,12,0.8719997428315482,0.7493025284534306,1.9125152331664896
1999-12-31,2000-01-31,1,1.6512789036234878,0.33914201732438726,1.5854030553684062
1999-12-31,2000-02-29,2,1.5792153758604768,0.47689023158106575,1.6236983182304154
1999-12-31,2000-03-31,3,1.5674455331631652,0.5818314465908413,1.4829300267657164
1999-12-31,2000-06-30,6,1.4756493710109575,0.6698271272315869,1.8391886388475556
1999-12-31,2000-12-31,12,1.3163001753079764,0.7473726257071883,1.4933702493997505
2000-01-31,2000-02-29,1,1.5374401326386662,0.3495337843000994,1.6236983182304154
2000-01-31,2000-03-31,2,1.5364060910421555,0.48588150196542845,1.4829300267657164
2000-01-31,2000-04-30,3,1.4671548214934933,0.5892662637120338,1.402478195003254
2000-01-31,2000-07-31,6,1.3826209510071852,0.676250487791858,1.888825214899725
2000-01-31,2001-01-31,12,1.2310376069354936,0.7529871405942791,1.295473350601983
2000-02-29,2000-03-31,1,1.5709142343707958,0.33661919768555043,1.4829300267657164
2000-02-29,2000-04-30,2,1.531451262466278,0.47313018447437466,1.402478195003254
2000-02-29,2000-05-31,3,1.5223366850376314,0.5776158019988433,1.580529503071637
2000-02-29,2000-08-31,6,1.454527058970891,0.6657002959934875,1.1247378236676209
2000-02-29,2001-02-28,12,1.3143735980655218,0.7433140533553952,0.7797761829277938
2000-03-31,2000-04-30,1,1.6498580263406406,0.3810681831508887,1.402478195003254
2000-03-31,2000-05-31,2,1.6082501753073806,0.5087885432012492,1.580529503071637
2000-03-31,2000-06-30,3,1.605905271834534,0.6076480756045808,1.8391886388475556
2000-03-31,2000-09-30,6,1.5227102728968456,0.6921057462876177,1.4399424109766024
2000-03-31,2001-03-31,12,1.3905599301883145,0.7669880084788379,0.975860242603277
2000-04-30,2000-05-31,1,1.441423704502025,0.33699022254696015,1.580529503071637
2000-04-30,2000-06-30,2,1.4468214822756473,0.4727215725209161,1.8391886388475556
2000-04-30,2000-07-31,3,1.4079055267121188,0.576241949930201,1.888825214899725
2000-04-30,2000-10-31,6,1.350368379181812,0.6635118690061408,1.3321928166966313
2000-04-30,2001-04-30,12,1.220602113362029,0.7405022854454452,1.1665677138456454
2000-05-31,2000-06-30,1,1.6657023474996535,0.3401513990454562,1.8391886388475556
2000-05-31,2000-07-31,2,1.6618594864091296,0.47468686233197865,1.888825214899725
2000-05-31,2000-08-31,3,1.6663154516226468,0.5774601241126972,1.1247378236676209
2000-05-31,2000-11-30,6,1.616252297926482,0.6641471301310796,1.9125152331664896
2000-05-31,2001-05-31,12,1.4906569968756687,0.7406692497849344,1.7656699441179755
2000-06-30,2000-07-31,1,1.8707020328304915,0.3330163779587964,1.888825214899725
2000-06-30,2000-08-31,2,1.895387957909009,0.4675273255419714,1.1247378236676209
2000-06-30,2000-09-30,3,1.897384581140803,0.5706077734038036,1.4399424109766024
2000-06-30,2000-12-31,6,1.8521495108123986,0.6576324738963859,1.4933702493997505
2000-06-30,2001-06-30,12,1.7298282189886476,0.7343454063000107,1.5804009271628283
2000-07-31,2000-08-31,1,2.111302295831089,0.337017773419104,1.1247378236676209
2000-07-31,2000-09-30,2,2.175952217869772,0.472030418123156,1.4399424109766024
2000-07-31,2000-10-31,3,2.166799117754908,0.5741004742059272,1.3321928166966313
2000-07-31,2001-01-31,6,2.1274270612268245,0.6602141198404317,1.295473350601983
2000-07-31,2001-07-31,12,2.013914646601541,0.7362651334499254,1.3515757491999958
2000-08-31,2000-09-30,1,1.249087150624765,0.33871228447983737,1.4399424109766024
2000-08-31,2000-10-31,2,1.2514866342711968,0.47188810558135064,1.3321928166966313
2000-08-31,2000-11-30,3,1.2627066091691315,0.5735628346531558,1.9125152331664896
2000-08-31,2001-02-28,6,1.2068000645474162,0.6594207964240215,0.7797761829277938
2000-08-31,2001-08-31,12,1.1032017757088417,0.7351939096885962,1.0507897840419167
2000-09-30,2000-10-31,1,1.5317092544985322,0.33572265604991125,1.3321928166966313
2000-09-30,2000-11-30,2,1.5373643154374914,0.46767283138732046,1.9125152331664896
2000-09-30,2000-12-31,3,1.503574228735615,0.569295096751768,1.4933702493997505
2000-09-30,2001-03-31,6,1.4526390948477825,0.6552101294810769,0.975860242603277
2000-09-30,2001-09-30,12,1.3473188857566816,0.731013786688795,0.6750170998632177
2000-10-31,2000-11-30,1,1.0718845096946361,0.33302184021289855,1.9125152331664896
2000-10-31,2000-12-31,2,1.0052327684405595,0.4653639846496285,1.4933702493997505
2000-10-31,2001-01-31,3,0.9492332895302821,0.5667714641935381,1.295473350601983
2000-10-31,2001-04-30,6,0.8681162675427511,0.6524516740181578,1.1665677138456454
2000-10-31,2001-10-31,12,0.7464449483147938,0.7280719330781172,0.6302712059888194
2000-11-30,2000-12-31,1,2.19194010388458,0.33331377590945455,1.4933702493997505
2000-11-30,2001-01-31,2,2.241154046173728,0.4660911139072183,1.295473350601983
2000-11-30,2001-02-28,3,2.2617293229551474,0.5674390802412167,0.7797761829277938
2000-11-30,2001-05-31,6,2.2278999724440625,0.6530838991953118,1.7656699441179755
2000-11-30,2001-11-30,12,2.136800933836687,0.7286561388769847,0.2869668087480681
